id,text
75134,i don't understand  i thought we killed everyone that had dirt on us
75136,two white men hanging out
75138,what does a baby from auschwitz  look like?
75139,mom won't let me use the oven  with my jewish friends
75142,"you should treat that the way you treat your vacuum cleaner, when it stops sucking change the bag."
75146,handjobs sold separately
75160,problem solutions
75163,number 1 side effect of steroids  acting like a douchebag
75182,what bomb
75192,we were known as hebrew israelites until slavery
75193,The text in the image is:  muhammed... get the roof
75198,"feeling cute might marry my brother again later, idk"
75203,i only wear silk panties cotton ones remind me of slavery
75204,"The text in the image reads:  - ""girls group selfie"" - ""boys group selfie"""
75209,sea monkeys
75210,"yeah, i hear you  i just don't give a fuck"
75216,want one as a slave when you watch how slow they work and you wonder why anyone would
75230,how to remember kid in hot car keep 2nd road beer with them!
75231,sea monkeys
75234,she called me islamphobe  so i gave her some sharia law!
75239,chloroform puts the sensual back into non-consensual
75241,he can be his new boy firend
75260,pot holes what a great way to wake you up
75269,oh how cute.... a guinea pig..
75280,"what's ""saggin'"" spelled backwards?  hint: they're pretty much the only people that sag!"
75286,look at this sandwich maker club  i found on wish on clearance
75290,"likes to play games with friends  favorite game is called ""child soldiers"""
75291,we can kill as many as we want and your stupid government keeps bringing us in
75294,"so like, why are men even gay? girls have buttholes too you know..."
75298,when you and your bestie feelin' the hit of the bud kick in
75308,if homosexuality is genetic  how does that get passed on?
75319,in one ear and out the other like a boss
75320,japan soars to its highest temperature ever recorded: 106 degrees  that's where you're wrong kiddo
75321,"The text in the image reads:  ""cannibal tribe from Indonesia will take Muslim refugees in any amount"""
75340,"forgive me allah.. i just can't understand why i am allowed to behead my enemies and marry little girls, but i can't eat a fucking ham sandwich"
75349,"""do you like your juice cold?"" ""no, i like my jews well done"""
75360,i told my friend that i can turn fruits into vegetables and he told me to prove it so i pushed him off a balcony
75362,excited little girl enjoyinging her new wheelchair
75380,i hate christians  they all make generalizations about people
75381,"white kid: ""i don't know how to shoot"" dad: ""just pretend it's your classmates"""
75382,It's not a hijab it's a diaper for people with shit for brains
75402,"we've reviewed your report of the group ""all jews should be burned alive"" and found that it doesn't violate facebook's terms of service..."
75403,no difference between both
75408,if they raise theirs and destroy our flag  are they really people we want here??
75410,"so you're telling me that black people ""stole"" the n-word from white people? typical"
75420,"epstein was found unresponsive in his jail cell  a nurse then attempted ""life-saving procedures"""
75421,The text in the image is:  ``` mfw the local tranny gets lynched ```
75428,"The text in the image is:  - ""black people:"" - ""damn y'all crackas some bitches y'all so sensitive Imao mayo ass crackas"" - ""white people:"" - ""black people:"""
75430,when you're going 90 mph in a school zone and the pre-schoolers are crossing the street  this is where the fun begins.
75432,"The text in the image is:  - ""greetings"" - ""... time to run"""
75438,"over 5,000 years of eating bread  and in less than a decade everyone is allergic to gluten"
75461,well there's your problem  your serpentine belt is the wrong size
75462,"The text in the image reads:  ""dating in 2018 i just want a girl who laugh at my racist jokes and cuddle me is it to much to ask!"""
75468,"The text in the image reads:  ""single black mothers with multiple children by different men created the modern day ghetto"""
75481,this has nothing to do with this post but i have 2 barely fucked goats for sale
75496,this octopus is so under-cooked that the japanese are still trying to use it for tentacle porn!
75498,once you go black you deserve it
75601,when we're finished with fashion trends
75602,made rice krispies  way before kellogg's  rt @tooracist: my japanese girlfriend didn't get this joke. i had to drop the bomb twice
75603,jamal cycle faster the owners are coming
75613,want to party? yeah i'm down
75614,"just heard the term ""non-binary""...  wtf, not only do i have to be tolerant, but now i have to learn a new fkn language?!"
75618,i am nurtured by your hatred
75624,stupid i am here i love you darling
75629,why are we smart?  because we went to campes!
75639,changing every single country it touches
75642,saddle up motherfuckers it's time to play cowboys & muslims
75648,help the starving children of the world!
75649,"this time, our president is not your muslim brother"
75680,when you are doing random stuff. and realize you left the oven on
75682,"""the jew is the demon behind the corruption of mankind."""
75693,we are returning to work after the photo
75698,what the fuck am i looking at
75801,stepped on a landmine didn't weigh enough
75806,whose hand is uppermost
75810,the dishwasher was making a funny sound but i fixed it
75816,fresh out of fb jail  and still not giving a fuck!
75820,let's go
75821,when dishwasher stops working take it back
75823,Lisa page: obama doj ordered fbi not to prosecute hillary clinton why is the mainstream media ignoring this bombshell
75829,baltimore is not infested with rats they live there
75832,"""never forget"" - you said.. i am the proof you have forgotten"
75839,friendship is for everyone
75840,being muslim  doesn't automatically  make you a terrorist
75841,"The text in the image says, ""why does the goat look wiser."""
75846,"my black flag brings all the goats to the yard, and the're like ""allahu akbar"" watch out, i'll put a bomb in your car. i could teach you but i lost my arms"
75892,"q: hey filipinaa, will you ever marry a filipino?  a: nah, no ugly filipino seeds, only rich white daddies please!"
75894,how to put a refugee baby to sleep in less than one minute
75908,"The text in the image reads:  ""maga bois when they see trump coming for suppressors  ""you were supposed to be the chosen one!!!"
75910,when you get a cute new haircut  just before pitcure day
75918,a picture of my great great great grand grandfather's tractors  they don't make them like they used to
75920,"when your girl is on her period but she offers anal as an alternative into the garbage chute, flyboy."
75921,hahahaha! fuck your feelings
75923,"you call that a killing, ahmed? this is a killing!"
75928,white people after they put the divider in between your groceries
75931,"The text in the image is:  ""it's not a hijab it's a diaper for people with shit for brains"""
75934,"hans, forget ze flammenwerfer get the gustav"
75940,clint eastwood and michelle obama
75941,how much did that haircut cost
75943,"The text in the image reads:  ""When your black neighbor is being too noisy Punishment of Negroes. ( (De Bry.)"""
75960,when the villagers ask why all the 9 year old girls are walking funny
75984,perks of being my friend? you'll be the normal one
76015,everyone celebrates christmas!
76021,hey kids for a good time dial  #666-hot dawg
76023,women astronaut  because sandwiches won't make themselves up here
76032,back off f'ing white male we are on a sex strike
76034,"my momma... momma says girls are the devil  1998 Adam Sandler and Kathy Bates star in the new movie ""Waterboy."" Photo © Touchstone Pictures.  ONLINE USA INC. P.O. Box 75, Beverly Hills, Ca. 90213. Phone 310 587 0025. Fax 310 587 0027"
76035,"""people are not mannequins don't be silent about domestic abuse"
76038,lifetime presents: surviving life
76045,The text in the image reads:  - North American - pavement ape
76083,I'm taking my clock to school
76091,imagine being so disugsting there have to be laws to try to stop normal people from hating you
76092,everybody is afraid of gangs
76093,"look son, there in england  more peaceful muslims blowing people up"
76094,"The text in the image is:  - ""white people"" - ""is this a shooting range"""
76095,haters
76098,a rare image of atomic bomb testing
76103,The text in the image is:  farming simulator 1800
76104,"The text in the image reads:  ""protect america from boatloads of refugees fleeinging scandinavia's socialist tyranny"""
76108,god: *creates women* humans: *creates dishwashers* god:
76134,one girls peice of shit boyfriendis another drunk sluts prince charming
76138,soybeaner fest 2019!!!!  coming to a farm near you!!! if facebook allows it
76139,you can't get her pregnant if you practice abstinence.
76140,"The text in the image reads:  ""mexican and black jokes are all the same once you hear juan you here jamal"""
76142,"you're dating somebody's ex. somebody is dating you're ex  your ex is getting somebody's ex. in this life, we are all x-men."
76143,the secret to a successful marriage  is to keep his stomach full and his balls empty
76145,we are addicted to racism  we can't go a day with calling someone a racist.
76148,hello mengele i think one of your experiments has escaped
76152,nothing brings more happiness to a shepherd than his sheep
76158,"when the un adds another million to the holocaust death toll """
76180,how to get stoned without smoking weed
76183,this is hercules the ligar. he weighs 922 pounds.  that makes him one of the biggest pussies on earth next to your bitch ass
76208,pygmy goat says  chew when you eat
76213,"dark humor is like him "" it never gets old"
76214,whatever this is.. it's an auburn fan
76219,i am thinking about investing my money
76239,"50 jews walk into a train, what do you call them? fuel"
76243,how to break up a  blacklivesmatter protest!  are you my dad
76250,chillin with my chromies
76253,"for the last time, we are not trump supporters!!!  he says ""relocate mexicans"" we are saying ""exterminate mexicans"""
76254,how i act when someone gets offended by some real shit...  oh... i'm sorry bitch
76258,when you advocate for killing babies after their birth and then you have ash on your forehead for ash wednesday unbelievable smh
76259,just found out about racism  i like it
76283,what would kids think if we mixed punk with rap
76285,when you're picking cotton as fast as your ashy hands can and then you hear your master crack his whip
76293,"if anything can acheive world peace, its bacon"
76295,"The text in the image reads:  ""islamic extremist planning new project"""
76298,"i don't always run for president, but when i do, i get a lot of support from freeloaders and ignorant young people who don't know history."
76305,there's a joke in here somewhere?  a indian a socialist a smeller a mistress a homosexual and a terrorist lover walk into a bar..
76320,It's okay for you to believe what you believe  It's not okay for you to demand other to believe the same way
76321,in my country i am forced to keep my mouth shut. here i'm free to talk trash about this country in hopes it changes into a country where i'm forced to keep my mouth shut
76328,broken dishwasher for sale or rent
76341,please kill isis # goatlivesmatter
76342,it's a boy! congratulations harry & meghan
76348,i like my refugees like i like my pasta limp and floating in water
76351,this is anne frank in june 1929
76354,animals enjoy motorc
76358,"this is steve, he lives with both parents, who both work. no one in his family has a middle name in their facebook name, like javeon doingbigthings jackson. everyone in his family can swim"
76359,so you're against immigration?  splendid! when do you leave?
76381,"The text in the image is:  ""fuck obama fuck backlivesmatter fuck islam and double fuck allah"""
76402,never forget harambe died to teach us  the importance of strong borders
76405,"if you're sad about being alone on valentine's's day, just remember  nobody loves you on the other days of the year either"
76408,"The text in the image reads:  ""When your goats have sex before marriage"""
76415,"oh, he's usingin you for sex? stop bitching, sex  is awesome. complain when he's using you for laundry..or a human shield"
76419,white family at the river
76421,i don't know how to deal with black people  but i guess i'll take a shot at it
76423,has extra chromosome  probably stole it
76429,The text in the image is:  - Fresh out of Bradford - Bomb Jovi
76431,when was the last time you saw so many mentally ill people on the streat
76435,"i don't wanna get married! bitch, please! i've got to go blow myself up tomorrow!  islam - none of it makes sense"
76450,my liberal privilege kept me out of prison
76458,this one time at camp  someone had too much gas
76459,when yall both on your rag  but eating ass is life
76483,how police officers take out their trash
76489,been talking shit about trump since day one  now crying like bitches after getting called out.
76491,chocolate good job  it doesn't make all children smile
76495,"It's not a hijab it's a diaper, for peoples with shit for brains"
76498,i see a cat let's get it for lunch
76510,"chelsea clinton...  so ugly that when she gives head, it counts as anal"
76519,muslims in 2001  defund homeland  security!  muslim in congress 2019
76521,praise allah! our 72 virgins
76524,damn jews with their fancy strollers
76528,power of christ does not compel this kitty
76532,"The text in the image reads:  ""trump supporters be like mexicans stole my teeth"""
76534,saddle up boys!!!  time too play cowboys
76538,you smell coffee? me neither. make some!
76539,It's not a hijab It's a diaper for people with shit for brains
76542,who said i'm uneducated  i have my master
76549,mariachis make the party 10x better
76581,white people: all asians look the same also white people:
76582,how my friends introduce me  she's our friend and she's crazy!
76583,if your man dresses like this there no doubt he's gay
76584,Islam without all the liberal propaganda
76592,he went to jihad's
76810,"this is adam schiff -democrat- house intelligence chairman, on record to have seen overwhelming evidence of collusion mueller report delivered 3/22/19  why more investigations? just ask this clown for what, exactly, he has seen"
76814,make the best out of what you have
76815,this chick can't stand fishing
76819,"maybe if we overpaid teachers and underpaid rappers, there'd be smarter kids and less shitty music! yeayah"
76821,everyone should have exercise in their day to day schedule
76824,"feeling cute might eat hay later, idk"
76825,two woman walking home together after a nice day out together
76840,"The text in the image reads:  ""islam  ""I will instill terror into the hearts of the unbelievers: smite ye above their necks and smite all their finger-tips off."" Quran 8:12"
76842,these wind chimes don't make a sound  should have known the brown ones wouldn't work
76843,"The text in the image says ""no nut november champion."""
76850,"The text in the image reads:  ""would you rather have a gay son or thug son"""
76851,we have improved in our machines
76854,psa: clean your apartments for pete's sake
76890,"fuck outta here  go on, git!"
76892,when one of your boy says he's a fan of conor mcgregor
76894,this rape survivor and the man who raped her have teamed up to tell their story
76910,if it's brown flush it down
76913,4 years for your bachelors? i worked 60 years for my masters
76914,thank a straight person today for your existence straight pride
76920,runway fashion has become much more inclusive and way more creative!
76921,she probably  asked a wrong question
76923,"""I inherited a mess!"" - donald trump  no, you inherited a fortune. we elected a mess!"
76924,in norway we work after dinner
76931,ladies if you like the thugs or bad boys  welcome to your future dream home
76932,fine  you're right. now can we fucking drop it?
76938,when the ss officer is searching the house for Jews and he hears shuffling under the floorboards  this is where the fun begins what does SS stand for? serious... nazis
76950,when you've finished with your life of crime
76951,"The text in the image reads:  ""muslim coming omg he looks horny"""
76952,"I'm sorry, barack but my new transgender law applies to michelle as well"
76953,"The text in the image reads:  ""and if i keep my arms like this i look like a teapot"""
76980,who was the greatest prostitute in history?  ms. pacman for 25 cents she swallowed balls until she died.
78014,me checking outside to make sure I still hate the general public
78015,how a woman tells society she is single
78031,"The text in the image is:  ""what's the worst part of being black and Jewish? having to sit at the back of the gas chamber that's reich"""
78034,god loves you all
78035,smashed potatoes
78039,homosexual
78052,"The text in the image says ""face of terrorism in us."""
78054,when everything is going wrong but you're positive
78062,questioningg america's support for fascist israel ... is unacceptable
78064,original black friday sale
78069,"the best way to get chewing gum out of your hair """
78091,being a preadtor is not love  this is love
78092,really?  eating pork is a sin but marriage to a 6 year old is ok
78094,"The text in the image says:  ""pray for the starving children while i hold this gold thingy"""
78095,"""when she says ""don't cum in me"" but you know she'll make a great single mother"
78096,too much alcohol end result
78104,party tonight? i'm down
78124,"to see better, asians sometimes switch to fullscreen view"
78125,i never dated my cuz'n  i fucked him but we never dated
78132,"The text in the image says:  ""all races unite against islam!"""
78134,"The text in the image is:  - ""in other countries"" - ""in pakistan"""
78139,i don't know what she's fixing but mine just broke
78152,great financial news for me this morning  no longer have to send $16 a month to that african kid
78156,you mean i don't have to pick it?!?
78163,"note to americans: we behead gays and brutalize women  so keep on ""tolerating us"" until we take over your country"
78164,station just got it's newest fire retardant
78190,It's not high treason It's alternative loyalty
78192,"i just got out of church.. just kidding, i'm not that fucking retarded.."
78205,The text in the image is:  - asian drivers test - went as expected
78206,"The text in the image reads:  ""authentic lunch in venezuela"""
78214,i win again!  parkinson's center
78215,"The text in the image says ""women will be women."""
78219,"The text in the image says:  ""men be like im finally ready to settle down"""
78231,what are we waiting for again?
78236,real men don't use violence  the fuck is she talking about?
78239,now that's a picture of a brave individual
78243,you call me a goat fucker like it's a bad thing
78251,watchinging vegetables grow
78260,this offends me ban them do you agree?
78293,woof woof  it rooks dericious
78294,"The text in the image reads:  - ""muslims in 2001 defund homeland security!"" - ""muslim in congress 2019"""
78296,The text in the image is:  - whole world- earth is round - buhammad nibba - it's flat goatfucker
78302,when you found your wife is cheating on you  ya allah
78304,baby bear gets arrested for being too cute
78306,the hardcore way to eat ramen noodles:  BUILD
78314,this steak is so black it's trying to abandon the baby potatoes
78315,my girlfriend went to my family and accused me of beastiality  i had no idea goats could even talk
78321,"The text in the image reads:  ""if it fits it ships"""
78325,how to make a colorado fruit smoothie
78345,you wanna pet me?? I'd pet me...  i'd pet me hard
78351,subway is similar to prostitution  you pay someone else to do your wife's job
78365,"The text in the image is:  ""mein feelings have been hurt"""
78394,when republicans freed the slaves this is how democrats responded
78395,say the damn  pronouns
78401,when you at your white friends house and he starts stabbing his parents  only the dead can know peace from this evil
78402,"""state your name for the record""  what page is it on?"
78405,you can't get her pregnant if she's a goat
78406,give a man an opportunity and he'll run with it
78409,I stand with Hitler these was this time at Auschwitz when I needed medical attention and Doctor Mengele was there for me
78420,welcome to the generation where mental illness is glorified
78429,The text in the image is:  - life is hard - it's harder when you're stupid
78450,what's the deal with the palestinian people?  there's no palestine and they aren't people!
78452,they burned my flag because it offended them.  i didn't like their shutters.
78459,you know like when the tv doesn't work you give it a hard hit and then its all better
78462,"in the last days there will be scoffers, ridiculers, deniers and mockers  following after their own lusts"
78465,"The text in the image reads:  ""mohammed was a pedophile and a rapist true story"""
78469,when each letter is a mental disorder
78492,"The text in the image reads:  - ""white people after 10 shots"" - ""black people after 10 shots"""
78493,if you don't like it here  then leave
78509,when your mom is mopping the floor and tells you to pick up your feet
78520,run along now felicia  you don't want to miss the water truck.....ya thirsty bitch
78532,"when the white kid you've been nice to passes you a book under the table and he wrote ""you're cool. run out of the school when i give the signal"""
78534,why does toilet paper need a commercial?  who is not buying this?
78539,after sex selfies
78541,when a dog' s been bad  when a cat's been bad
78560,"""so first of all you guys didn't even invite me to your little airport fight and you guys know how much i love fighting so fuck you"""
78563,yes we know trump said he'd build a wall. presidents say a lot of things just to get your vote
78564,"when you take your dishwasher to the restaurant, but it starts talking"
78591,"dad, dishwasher is loaded again "" """
78592,where do they get their weapon?
78610,The difference between moderate muslim and radical muslim  follow my allah or he kill follow my allah or i kill you! you moderate muslim radical muslim
78612,go see fifty shades darker in theaters alone  and throw mayonnaise at couples in the dark
78613,"hey there delilah, what's it like in new york city.."
78619,"when your boss asks why you need to leave early  bro, i'm straight-up not having a good time."
78623,like if you agree defendinging the border is not a political option. it is a constitutional obligation
78624,the look you get when your in the wrong neighborhood
78631,is there anything more beautiful than the islamic call to prayer?  Ramadan Umrah Packages 2019  INcluded Visa Full Transfers Return Flight 10 Night Quad Room VIP  STARTINGing FROM £980 10 Night  BOOK NOW
78634,The text in the image is:  ``` da unbleeble wyness of wypipo  kongqueesha washington contributor  erythang wypipo do iz raysuss and ebull! dass wy we need to keel dem all! ```
78639,it was on that day  tom had enough of jerrys shit
78642,what do you mean happy columbus day?
78650,i remember when your mom dropped you off to school  she got a fine for littering
78659,what a weird way to spell fat and single FAST FOOD
78693,nobody: gordon ramsay: do i need to revive hitler to teach you how to use a fucking oven?
78902,"driving tests, licenses, registration, insurance...  they just want to confiscate our cars!"
78903,if a nigga did this he would've got the death penalty
78904,never get too attached cause  people wake up with diffrent feelings everyday
78906,you can't get her pregnant  if she's a goat
78913,you're telling me  i can't pick my bed time? what kind of household is this?!
78914,terrorist trojan horse enemy of the state
78915,"if you don't want to talk about it, don't post vague status updates fishing for people to ask you what's wrong"
78921,honey badger don't care
78923,"The text in the image says ""my black boy friend."""
78924,greetings fellow americans miss me?
78925,trans rights?  the only trans i support is the trans-atlantic slave trade
78930,the strength of a father to his daughter
78931,when it's spring cleaning time but you rather sleep
78936,baboons and monkeys everywhere  this is really a zoo
78956,"when one of your senses doesn't work, the others step up their game"
78960,you know like when the tv doesn't work you give it a hard hit and then its all better
78964,The text in the image reads:  - Dulux color chart - Matt black gloss black
78965,how white liberals treat minorities who don't vote democrat
79014,immigrants  illegal aliens  the difference is obvious
79018,when you have 3 choco puffs left in your cereal bowl
79024,good morning gamers let's go kill some trannies
79031,"The text in the image reads:  - ""blue power tie"" - ""red power tie"" - ""white power tie"""
79032,kids shouldn't run with scissors lesbians shouldn't scissor with
79036,hey look at me! i'm a serial pedofile
79042,the door to the crematorium and gas chambers are closed
79043,"""you wouldn't stop me if i was a polar bear."""
79045,"i love anal, but my sister hates it"
79053,"yeah, just over that hill on the other side of my property line  that's where you can go fuck yourself"
79054,that face you make when you get asked a question and have to think on it for a while
79062,when your german grandfather teaches you how to make gingerbread houses
79068,these wind chimes don't make a sound  i guess i should have known the black ones wouldn't work
79081,these wind chimes don't make a sound  should have known the brown ones wouldn't work
79084,when you stick it in her ass and hit a rock hard turd  a duel!
79085,today we are making vegetable soup
79103,"The text in the image reads:  ""racism exists among all races in the world.. white people are just better at it, like most things"""
79104,when you can be confident and love yourself no matter your skin condition
79105,he who is not with me is against me  [matthew 12: 30] only a sith deals in absolutes
79124,luigi got big tiddies i don't support faggot
79125,its national hebrew day  go pick up a hot girl
79128,will you hurry up and die you chocolatey little fuck  i'm fucking starving
79134,say no! to racism  say no to the liar who tried to ruin the life of brett kavanaugh  say no to kamala harris 2020
79138,never trust women
79140,do not forget the people who helped build our nation
79146,breaking: rep. ilhan omar broke federal tax law  she filed her taxes jointly with a man to whom she was not legally married
79162,if you like your baby you can keep your baby  2020 dnc campaign slogan
79165,who were the fastest readers in the world? the 9/11 victims cause they went through 87 stories in 10 seconds.
79168,immigrant problem refugees welcome problem fixed
79182,I told my gay friend that I can turn fruits into vegetables and he told me to prove it  so I pushed him off a balcony
79185,It's spring so don't forget to reverse your battery cables so the air conditioner comes on instead of the heat
79205,i am never drinking  with you fuckers ever again!
79234,that look when your father sells you for a goat
79243,"The text in the image reads:  ""how do you defeat an extremist ideology? let's start with killing them all and go from there"""
79250,The text in the image is:  - crackers - gonna crack
79258,digging up something is hard guess excavation isn't for everyone.
79280,manual tranny HydraMatic automatic tranny rebuilt tranny
79285,an indian an african american and a mexican walk into a bar...just kidding! it's just three white liberals
79286,been talking shit about trump since day one. now crying like bitches after getting called out.
79302,this chocolate brown dress looks good on you
79305,i don't like this post gas it
79312,for seal  thanks.. very fucking useful
79314,"""we demand our city be made a sanctuary city for illegals!""  ""they are trying to send illegals to our sanctuary city!!! """
79315,laughs in 52% of us crime rate
79316,things i love to pull behind my trunck
79321,"The text in the image reads:  ""captain america when he arrives back in the forties i'm gonna say the n word!"""
79325,"you can cry about ""islamophobia"" all you want! we don't give a rats ass about allah - arv - we the people of america stand with israel"
79328,"Sorry, trump...  I just prefer presidents who weren't captured by putin!"
79346,voting for hillary is like  lettinging casey anthony watch your kids  because she's not guilty
79348,im going to pee in the house
79351,The text in the image is:  - jew mad? - get fuhrerious!
79352,i got arrested for punching this guy at a new years party.  when you hear an arab counting down from ten your instincts kick in
79358,all walks of people can celebrate the gift of life
79368,how do you start a rave in ethiopia  tape a peice of toast to the ceiling
79384,mexico first america last
79385,"well judge, made me do it all remember it was me who first said was kenyan"
79386,"wanted: ""fled from the kitchen"""
79405,congress is now stronger than ever to fight terrorism
79406,"The text in the image is:  ""what do you get when you see bill cosby in double vision rapeded"""
79423,The text in the image is:  - Visit Germany - Before Germany visits you
79425,remember 9/11
79426,i wish i was your baby.. so i could spend 9 months inside you
79428,when you finally trim months of growth your pubes after 6  oh there you are peter!
79451,"""where did you learn to make kool-aid like that britney?"""
79452,"The text in the image reads:  ""fighting for gay rights"""
79461,being blind never stopped ray charles from achieving his dreams
79463,when each letter is a mental disorder
79465,i went on a date  blind date
79485,my mom says  i can get 1m likes
79512,look at all these shooting targets
79516,I'm not saying you are a slut but you are easier than Poland
79531,"The text in the image says ""sea monkeys."""
79562,blind peoplewill be so happy when they see these new emojis
79568,in my country i am forced to keep my mouth shut.  but here i i am free to talk trash about this country in hopes that it can soon change into a country where i am forced to keep my mouth shut
79581,"big bird's species were mostly scavengers. but like the turkey vulture, they would attack weakened prey."
79584,who's down for a 3.5 way
79603,its friday cunts  Deutsche Reichsbahn  Breslau 95 319 0m  lets get on the gas
79605,market day
79608,a muslim walks into a gay bar. bartender: what will it be? muslim: free shots for everyone!
79610,one does not simply walk into north korea
79612,racing for pink slips in africa
79613,time to kill  some motherfuckers!!
79614,"The text in the image reads:  ""iraiqi women are so ugly they have to wear a sheet so dudes can imagine they're fucking a goat"""
79615,The text in the image reads:  - What women think men want - What men really want
79623,when the whole family wants to go on the party boat
79624,just as i suspected  you're stupid from this angle as well
79638,"It's sad Obama you had the chance of a lifetime to build a bridge, so we could all walk across it together  instead you did everything you could in your power to divide us and make us hate one another, yeah, you built that!"
79652,when you start fingering yourself but your sister cums instead
79658,"bull shit, the evolved form of nonsense"
79680,when you finally graduate in a school in the usa
79681,"hahahaha  this sucks, man."
79682,happy birthday dickhead
79803,when did you have lunch?
79806,"when you ask them if they're having a seizure but they just spasm on the ground instead of answering you  all right, then. keep your secrets"
79815,when you go to the store for a dishwasher but you find your best friend instead
79823,"redneck word of the day: inhale  "" why inhale did i go to walmart today ""?"
79824,i was going to make a joke about us  but they always blow up in your face
79825,"""the people will not revolt they will not look up from their screens long enough to notice what is happening."""
79830,"The text in the image is:  ""jet fuel"" ""arabs with boxcutters"""
79832,"when the deaf kid insults you with sign language, so you break his fingers  modern problems require modern solutions"
79834,"The text in the image says:  ""When Muslims attack be prepared to fight back"""
79843,the closest some of us will ever get to heaven
79845,number of pictures from when michelle obama was pregnant with sasha and malia  zero
79846,"have you ever studied the history of the jews?  did you know that they have always banded together as a tribe, infiltrated governments, monopolized the financial systems of nations instigated wars and intentionally created chaos in societies? the jews have mass murdered millions of non- jews over the centuries theyve seized control of the media so you'll never find out study the history of the jews!"
