id,text
03764,"The text in the image is:  ""my black flag brings all the goats to the yard  and they're like allah akbar and then I'll put a bomb in a car. I'd teach u but I have no arms"""
03765,american kids all across american storefronts!!! freeway off n on ramps!!! street corners!!! begging for $$$ for the re-alcohol!!! n drugs!!!
03789,The text in the image reads:  - anne frankly - i don't care
03794,The text in the image is:  - tranny jesus - died for your - eyebrows
03795,even i can see you're a cunt
03798,"hey, i just met you and this is crazy but here's your number...  so camping, maybe?"
03841,when i grow up...  lol nevermind
03845,rev al sharpton  that gorilla was 17 black and unarmed
03847,meanwhile at the isis strip club
03849,gmc short for give me cock
03854,did a lot of medical research didn't hurt any animals
03861,when you realize you fought on the wrong side during WWII
03864,you can't be the victim of a school shooting if you're the school shooter
03865,after 3 million years of evolution  we still love to relax
03869,a mother's love for the child is a divine thing
03871,"The text in the image is:  ""justin trudeau the imam of canada"""
03874,one of the poor defenseless refugees we hear about  she's smuggling 31 pounds of pure heroin
03875,we're glad you're home the russians pooped in the hallway!
03896,"The text in the image reads:  ""let me salute to hitler the great he said 'i would have killed all the jews of the world, but i kept some to show the world why i killed them'"""
03917,attacking a person for who they are or where  they're from is an attack on their people and culture as a whole
03924,three k's a day keeps the minorities away
03927,after group sex mohammed is very tired
03942,they're just like anyone else
03947,no one: steven hawking:
03957,lawn darts  muslim style
03962,where's my water?
03968,when you're watching the #roots remake  but you're in an interracial relationship
03971,so i was sucking on her t * ts then the husband walks in and i
03976,"warning ""every"" country that has become involved in muslim immigration has eventually become an islamic state and don't the fate of your country will be any different islam is a cancer for which there is no cure"
03981,siri take me home starting route to gym
03984,when your brother sucks at driving
03987,the newest hate group the dumb stupid klan
04125,Sorry I'm late have the racist comments started yet?
04126,"hitler be like ""you sure i killed 6 million? they aint up here"
04127,here we go again. us paralympics team refuses to stand during st..
04132,"dear ""dad"". i did it without you. love, the daughter you left behind."
04135,there's only one race the human race  and that thing on the right? that's a monkey in human clothes
04138,what do a bicycle and a nigger have in common? neither works without chains
04152,over 50 south africans lost their lives after police opened fire during a protest
04153,"let's end racism  I HAVE A DREAM Martin Luther King Jr. The March on Washington for Jobs and Freedom August 28, 1963"
04156,me after i take that first sip of mcdonald'ss sprite  kwispy
04157,a real man... loads the dishwasher every night!!
04162,one of the most brilliant minds in science
04163,"The text in the image says:  ""I will kill this white man ooo wwe fans"""
04175,"The text in the image is:  ""im not racist because racism is a crime and crime is for black people"""
04183,back off murderers FAT POWER we fight for justice
04185,when you need a diaper because you're a still a baby
04187,this is how muslims celebrate new year
04217,have a coke and a smile.  regen: always  coca cola coke adds life. ma: nevermore coca cola
04239,when you fart in crowd and try to look normal
04253,"The text in the image reads ""sad world history."""
04256,me and styrofoam... yup...both white trash
04257,"how sad it must be for supporters - believing that scientist, scholars, historians, economist, and journalists have devoted their entire lives to deceiving america, while a reality-tv star with decades of fraud and exhaustively-documented lying is your beacon of honesty"
04263,holocaust jokes are offensive ann frankly aren't funny
04265,"The text in the image says ""farming simulator 1800."""
04267,I'm not saying it was muslims but it was muslims
04268,guess which one is which? 1. transgender; 2. suicide bomber or 3. a floor lamp
04273,have you seen my bag
04278,never let someone who has done nothing  tell you how to do anything
04281,"The text in the image is:  - ""patty cake patty cake butthole"" - ""hand i got tourettes syndrome"" - ""chicken fuc ked ham"""
04287,"that's it, back to the kitchen! where's my sammich?  women's day is over!"
04295,when black people say they are native american
04296,"The text in the image reads:  ""now imagine if native american cowboys rode bicycles"""
04316,"algebra and geometry are fine, but graphing is where you draw a line"
04319,"sometimes, you have to water your farm equipment so it doesn't overheat"
04321,"""If that uckin bastard wins, we're all going to hang from nooses! You better fix this shit!""  -hillary clinton email to donna brazile october 17, 2016"
04325,it's a 3-day weekend pace yourself
04326,when the chow mein was on point but you kinda miss your cat
04328,if only dogs could pick up after themselves
04356,i only wear silk panties cotton ones remind me of slavery
04361,"The text in the image reads:  ""islam turning every single country it touches into a shithole for over 1400 years"""
04372,my sister gave me this  haircut after i fucked her.
04379,The text in the image is:  ``` tfw you hear that you should be able to walk again with 2 months of pt ```
04387,"sit down kids, i will now tell you how i met your mother"
04397,"The text in the image is:  ""what do you call a a retarded jew? auschwistic"""
04529,"please,''share' this piggy he upsets muslims"
04536,"he's not a great debater, he's not a smooth talking politician, he's not part of the establishment, but he is a true american patriot!  we cannot sit back and watch them destroy this man who is trying to help us!  he can clean up america and they know it!"
04538,"bows here, bows there, bows everywhere"
04563,"yeah, we know  ""no president has done what I have done."""
04568,me during no shave november
04569,when is the time to eat  i am hungry
04579,maybe the catholic church protects pedophile preists because  the last time christianity shunned a pedophile he started islam?
04582,this has no place on american soil
04583,mom won't let me use the oven with my jewish friends
04591,rep. ilhan omar: 9/11 was 'some people did something' here's your something 2977 people dead by terrorism
04597,terrorist attacks innocent people with guns  leaders want innocent people to give up their guns and become even more defenseless...
04615,It's the religion of peace. join exclusive islam!
04619,"the most popular, but least talked about, white trash barbie! kids b like ""not my fault you didn't pay the cable!"""
04621,you are what you eat meanwhile in africa
04623,"six kids, no husband, no job, and food stamps $10,000 back in income taxes"
04629,halloween was great this year
04637,when your chinese food shows up completely uncooked
04639,"the female body is a gentle, delicate flower  except for the vagina. pound the fucking vagina"
04651,what every muslim  looks like to me
04658,"so, you think by being a a muslim sympathizer, this will somehow keep us from killing you? you are a special kind of stupid"
04675,i called my boy  whatchoo goin do bout that spray bottle now.
04682,why can't we spend money on education instead of drugs
04683,"when you make a meme using a different language that everyone can still understand: no es mucho, pero es trabajo"
04689,illegal immigration the cowboy way  we'll know them if they try to come back in!
04695,when a badge and gun aren't enough to cope with your fragile senses of self worth and masculinity:  roadhouse!
04712,"just figured out trump conned you?  not too fucking bright, are you?"
04716,"makeup artist $4,000 / month personal stylist $15,000 / week  i can't tell the difference"
04718,isis you mean them goat fuckers that don't like bacon
04719,how you see it how the turkey sees it
04726,islamic state soldiers celebrating we should kill them all
04729,what if punk is just gangsta rap for white kids
04732,"The text in the image says:  ""trump supporters be like make america great again"""
04735,smile even in the worst of times
04758,"my fragile heart at my sex drive  - stay back, slut"
04759,"The text in the image says:  ""im ready to have some fun"""
04762,scientist are working hard to cure them all
04765,"blame it all on my roots, i showed up in boots.. and ruined your jihad affair"
04768,really? eating pork is gross but marriage to a minor isn't?
04769,"if she's pouting like this and you don't immediately  drop the argument, motherfucker you gay"
04782,The text in the image is:  - adorable african kid - appreciating life
04783,"where you can get with that bull shit  what is ""fuck outta here  correct"
04786,"being transgender is a mental illness  it's a rejection of reality, leads to anxiety, depression, and in some cases self-mutilation and/or suicide. that's not healthy"
04791,if you're a gentleman then nothing may disturb you  but if you're a hungry sex maniac then there's no dress which can provide security for any women
04798,are you bored? join spastics with special admin powers now
04813,when you haven't stolen for over 2 weeks..
04819,"jew: *walks out of the shower* hey man, can i get a towel?  auschwitz guard:"
04823,"The text in the image says:  ""definitely a new cultural era!"""
04827,me: puts bag of popcorn into the microwave every one else at the senior center:
04857,...even the dumb jews know that! trump is a racist..
04859,"The text in the image is:  - ""arnold schwarzenigger"" - ""i'll be black"""
04861,"waiter, another order of crow for my anti-trump friends."
04863,a little hood. a little hippie..
04873,manual tranny  automatic tranny  rebuilt tranny
04876,goin
04879,i hear a funny joke about dishwashers
04891,"The text in the image says ""cannibalism."""
04892,"send him to...  meowschwitz  ONLINE USA INC. P.O. Box 75, Beverly Hills, Ca. 90213. Phone 310 587 0025. Fax 310 587 0027"
04912,immigrantswave our flag invaders wave their own
04915,they want this not beause they love you they need to mix breed to preserve their species
04917,similar to sharks because all the great ones are white
04918,"The text in the image says:  ""why do asians have eyes like this? isn't it hard to see?"""
04923,beergasm  that moment when you take your first sip of beer after a long day
04926,"knowing white people, that's probably the babies father"
04928,dishwasher for sale missing parts
04938,hen your unvaccinated chi rvives 18 years but cides to kill himself  you were the chosen one
04958,how i see black people getting trolled on the internet
04971,happy birthday sugar tits
04975,look at me  this is my meme now
04976,sh*t someone added too much soap to the dishwasher again
04986,the enemy within  linda sarsour  ocasio-cortez  ilhan omar  rashida tlaib
05123,"The text in the image reads:  ""When cops question someone who just got robbed did anything seem strange? like maybe something black?"""
05126,can you smell what the reich is cooking
05127,we'll kill you over some trivial shit  then fucking mock your dying words
05129,"you ever get laid in a sleeping bag? it's awful.  you can't even move, you're drenched in sweat, and your scout master is covering your mouth."
05134,the banality of evil
05138,i should not be expected to pledge allegiance to any country including america
05148,the hardest part of breaking up with a japanese girlfriend  is having to drop the bomb on her twice before she gets it
05162,went down on a muslim bitch her pussy was the bomb!
05164,dark humor is like food not everyone gets it
05172,"The text in the image reads:  ""islam is the religion of peace! if you don't agree i kill you!"""
05174,when you start burning calories instead of people
05183,when you run out of bras and have to hold the girls up on your own
05189,siri take me home starting route to jail
05198,went outside today yolo
05213,the families of the hillsborough tragedy were denied legal aid....  but shamima begum gets it to fight for her uk citizenship  our system is a sick joke! - martin costello  [Image of a protest]
05214,pull up your pants and back away from the goat!!
05218,things i love to pull behind my trunck
05219,just admit it. white america was better
05231,the name's bob... bob
05241,"last year tyrone got a new job, started building his credit, and spendinging more time with his kids  then something amazing started to happen!"
05249,i am still so confused about the strategies in this game
05261,i'm deportinging all mexicans!!!  except the ones in baldwin park you fuckers are crazy!!!
05264,trust me the muslims won't rape you now
05269,been talking shit about trump since day one.  now crying like bitches after getting called out.
05273,"someone needs to invent car fax for ""i have only been with one guy""  ""Yeah sure, show me the whorefax."""
05276,talk about that for a team photo
05279,"knowing white people, that's probably the baby father"
05283,"life has never given me lemons  it has given me anger issues, anxiety, a love for alcohol, a serious dislike for stupid people. but not lemons."
05294,a little bird told me it is going to be a beautiful day.  i ate it.
05297,the first thing i did when i got home from the battered women's shelter?  the dishes... 'cause i know what's good for me...
05316,doing o's with the smoke
05327,i just realized that all i can be is true to myself not matter what
05329,It's not right to judge someone by the color of their skin. They might just be tan.
05349,normal day in a islamic country
05362,you like something that i do not particularly enjoy  disgusting prepare to forfeit your life
05369,person i chase: *shows clear signs he doesn't want to do anything with me*  me: i'm gonna pretend i didn't see that
05372,"healthcare is a right and the government should pay for it  guns are a right, should the government pay for them too?"
05376,did you know you are supposed to pull anal beads out slowly?  i didn't... i started the wife up like a fucking chainsaw
05379,i'd like the porn in my room to be  disabled  we only have regular porn you  sick bastard
05384,spendinging quality time with dad
05387,is someone using the oven? cuz i smell gas
05389,this pizza is so disgusting  if you take it to italv you'll get arrested
05398,when a cop pulls his gun on you but you're white gotcha
05421,there was a 4 car pile-up in mexico today  93 people died
05429,"The text in the image reads:  - ""claims that her ancestors created a safe space for Jews"" - ""these are her ancestors"""
05436,lol don't bother buckling up  because we are all going to die
05437,this could be us  but you keep escaping
05438,didn't get bought today  success!
05439,"The text in the image reads ""portable dishwasher slash sandwich maker."""
05461,"me, an air force intellectual watching some marines get into a bar fight with some thah tranny hookers"
05462,I'm not racist. I hate white liberals more than anybody
05463,when you dress up for dinner at your girlfriend's house  parent's house
05468,when you lose your jewelry
05471,"The text in the image is:  - ""do you still suck dick?"" - ""faggot"""
05476,The text in the image is:  - greetings white person - time to die
05479,"this is steve. he lives with both parents, who both work. no one in his family has a middle name in their facebook name, like javeon doingbigthings jackson. everyone in his family can swim"
05482,stupid you are breed you should not
05483,the only thing more vile than the attitude of these anti americans..  is the absolute ignorance of the delusional people that voted for them
05489,trump says he doesn't like suppressors.  well.....he's a democrat so...
05498,step one: turn on the gas
05612,of all time the most underrated cook
05614,"The answer to the age-old question, does a bear shit in the woods? Answer...yes they do!  And here is scientific proof"
05617,"i thought i you said netflix & chill  no i said ""here, take this pill"
05619,official white house holiday ornaments
05642,did you say dude blew his tranny???
05643,kids in africa wouldn't starve if they ate the flies on their face
05649,you sicced all of your corrupt goons after me for 3 years and i came out clean.  now it's my turn to send my justice-seeking patriots after you and your corrupt goons let's see how you all come out!!!
