id,text
27341,"no one: white cops: he's black, so I'm assuming that he's evil"
27351,at least hitler could use an oven
27360,five finger meth punch
27365,oh you're offended  i'm sure i have some thicker skin for you in the back
27384,that face you make  when you're a bully and just got beat up by a girl
27385,"The text in the image says:  ""not all black people are criminals"""
27391,"The text in the image reads:  ""I said glass of juice not gas the Jews"""
27395,i bet they make squeaky toy sounds when they fuck
27398,"if you believe that,  Gray Goat Farm Pasture-Raised Goat & Sheep's Milk Cheeses Organic Milk Farmer's Cheese & Dairy Products  FRESH & DELICIOUS  I've got a virgin goat to sell you!"
27401,for the last time.. i'm not michelle obama.
27405,halal... is it meat you're looking for?
27408,she's chilling with her new purchases
27410,party tonight? i'm down
27416,bitches out there sucking unemployed dick swallowinging insufficient funds
27418,people love whoever
27430,both men and women sacrificed in different ways but it was all to protect their comfortable home.
27436,"""I'll have to resign""  and then I said  do I look like I give a fuck?!"
27438,you can kill muslims but you can't kill islam
27461,so you think we should import muslims. did your grandfather import nazis
27468,when the squad is about to get lit...
27480,"the face you make when you don't understand what  ""stop resisting"" means"
27485,that's the way allah allah i like it!!!
27489,how do we destroy the patriarchy?  it's simple. we eat it
27490,"he's the man, baby!"
27496,"personal stylist $15,000 / week makeup artist $4,000 / month  makeup artist $4,000 / month i can't tell the difference"
27498,who's gonna make the sandwiches? what do we do with all these sandwiches?
27501,"The text in the image is:  ""muslims are idiots!!! muhammad was a pig that's the truth folks! allah is that pig's penis!!!"""
27503,when you shit an anaconda  and feel the last inch disconnect from your soul
27506,ladies and gents i present you with miss islam 2015 contenders
27514,someone get me the goddamn tranny mulcher
27518,"what's the difference between oral sex and anal sex?  a: oral sex makes your day, but anal sex makes my hole weak."
27519,"note to americans: we behead our own  so keep on ""tolerating us"" until we take over your country"
27534,understanding the difference nazism  hollywood's inverted depiction of national socialism  national socialism
27548,illegal immigration the cowboy way we'll know them if they try to come back in!
27563,when you're so racist you won't even hire white guys to commit fake white hate crimes against yourself!
27568,close up portrait of a serious black man
27580,showinging off my new tat
27591,klu klux kar insurance  we know it was dark and you just didn't see him
27603,wear a full burqa and nobody says  anything change the cloth to white and everyone loses their mind
27604,girls are like jelly beans  they're all good. except the black ones
27605,lyin'  thinking about lyin'  really lyin just got done lyin'
27608,ilhan omar a powerful woman of color
27613,april 15th is coming...  bitches better have my money..
27614,maybe if you think before you act  you'd be treated better
27630,beep beep motherfucker
27634,yes i'm trying to divide the country  i'm dividing the illegals from the actual citizens
27635,"The text in the image is:  - ""dat ass"" - ""ahmarbkrich*d"""
27648,when you finally graduate in a school in the usa
27659,when ur too young to know racism but ur happy cause u got a new pet
27685,go back to sleep your government is in control
27801,I'm smoking cones and i just found buzz shard you'd better come out and stop me!
27803,"Ilhan Omar has vowed that on her first day in Congress she will conduct a muesli ritual  ""to cleanse the chamber of the right wing evils"" share to say she's the evil one"
27806,why don't i get sunburnt? because prisons are indoors
27810,"shoot boy, i ain't racist  i've got four black tires and a color tv"
27816,black people anything that doesn't belong to them
27835,saddle up motherfuckers  it's time to play cowboys
27836,there's a joke in here somewhere? a indian a socialist a smeller a mistress a homosexual and a terrorist lover walk into a bar..
27843,a transgendered 4 year old is like a vegan cat we all know who is making their lifestyle choices
27854,are you bored?  let's watch tv
27856,"mexicans hugging and kissing walls and fences, to show their love for border controls"
27860,breastfeed a 42 year old  expelled from KFC for breastfeeding her 42-year-old son  shit white people do
27861,what i say about the gunman every time there's a mass shooting
27864,"The text in the image is:  ""hey volks...im back? did jew miss me?"""
27891,deep the stupid runs swallow your mother should have
27895,"""nevr forget"" - you said... we didn't forget and we are fighting this together"
27901,fresh out of bradford  bomb jovi
27905,I'm what the new working man looks like'
27913,a boner is like  a thumbs up from your balls to whatever you're thinking about
27914,"when you're stressed, you eat ice cream, cake, chocolate & sweets, why?  because stressed spelled backwards is desserts mind = blown."
27915,"The text in the image reads:  ""classic photo of anne frank"""
27918,you're asking people for 5 cents a day? but you had money to fly here and make a commercial?
27934,is that guy hurting a goat? let's stop this animal abuse
27943,batman! thank god you've arrived!
27946,cadbury's halal creme eggs now available in special edition
27948,"when she says ""don't cum in me""  but but you know she'll make a great single mother"
27950,"yes, this is she"
27953,I was chatting this liberal chick in a bar who told me that I should be more open to Muslim culture  so I raped her
27956,companies when pride month ends:
27960,oops. broke the dishwasher again
27963,oh how cute....   a guinea pig..
27965,a head diaper is required when you have shit for brains
27980,when the vegetables are 2 for the price of 1
27981,when you're on your lunch break considering not going back
27986,even i can see you're a cunt
28017,say it! say it!  islam is the religion of peace
28019,they want this not beause they love you  they need to mix breed to preserve their species
28039,"feeling awesome, might hike later, idk"
28043,i don't play
28045,that is so wrong! should wear a helmet
28046,"The text in the image is:  - ""literally me on social media"" - ""respect women's"" - ""me in irl"" - ""hang dishwashers"""
28049,mandatory work without exemptions.  i do nazi see the problem...
28051,The text in the image reads:  portrait of a psychopath
28059,good morning sleepyhead
28061,just because they do this  dosen't mean they'll do this
28063,let's take out the trash  impeach both
28067,i remember when your mom dropped you off to school  she got a fine for littering
28074,you know you're  official when your friend  invites you to church
28076,jolo jew only live once
28096,this is for all you nosey fuckers  that only follow me to tattle on me. fuck you!
28134,why do white people smell like bologna?
28146,cold beer on a cold night
28147,this person wants to use the same restroom as her gender. liberals want to compromise.
28154,we can kill as many as we want and your stupid government keeps bringing us in
28157,i gave that bitch a plunger 'cause bitches love bringing up old shit
28160,saddle up boys! it's time to play cowboys
28163,god wasted a good asshole  when he put teeth in your mouth
28173,"ah, i think may have found the problem you appear to be a f* male"
28175,how do i like my eggs? same as i like my niggers beaten and separated from the whites
28190,when finishing a race is your passion
28195,"gotta be careful who you fuck with.  people will learn you, just to hurt you"
28196,"the woman you met who admits she's wrong, apologizes and changes her ways"
28197,cheap shoes for sale.. pick up.... christchurch mosque
28315,the flavor in this dish was nonexistent  customers started a religion just to believe it was there
28317,tries to send killers to kill dante in dantes inferno
28319,ramadan begins may 27  bombathon ends june 24
28360,the pope says trump is not a christian because christians don't build walls. vatican walls are 40 feet high
28369,"The text in the image says:  ""brother... a day without peace is a day wasted"""
28374,loving parents
28391,you'll see both of the pics similar  close your eyes 50
28395,show me a better date. i'll wait....
28396,doesn't wear tampons  because she trips over the string
28397,this is you liking ur own fb post
28401,when you're at a party  and no one wants to talk about fishing
28403,when she wants someone to sweep her off her feet.
28405,white people already paid reparations
28406,when she gives you that look
28431,if i become a superhero would i be an ex-men or a trans-former
28435,they have no where to live makes special camp spots just for them
28436,socialism. ... people line up waiting for bread.  capitalism. ... bread is lined up waiting for people. see the difference
28437,they can kill the messenger but they can't kill the message
28439,"The text in the image reads:  ""i'z elijah cummings massa i be's a good party of slavery house negro"""
28450,it was at this moment jacob knew  he fucked up
28451,"i didn't have kids so others could take care of them while i ""enjoy"" life  everything can wait. i have a child that needs a mom. my priority. my responsibility. my life"
28459,"ford wants to make sure you make it home, so now included on all new mustangs, tool box holders!"
28461,red bull gives you wings  vodka gives you 4x4
28463,your dog's favorite food
28470,never give up no matter what
28476,you cannot invade the trailer park  there will be a dumpster-defend with a yeet cannon behind every door!
28479,is someone using the oven? cuz i smell gas
28491,that post was so shit mel gibson is making a film about it
28495,spendinging alot of time with your pets
28504,we wouldn't change him for the world. but we wish the world would change for him
28507,when your girl is giving you a handjob under the table
28516,anjem choudary wants this removed he said it insults islam.  so i thought fuck it why not share
28517,if your grandma's couch was  always covered in plastic it's because she was a squirter
28534,it's the cowboy way of doin things
28546,when your fridge is full but you don't know what to eat
28561,the truth is out! you're the greatest queen of them all!
28563,you knew that was the wrong hole  you're goddamn right i did!
28567,on my way home had a hard week
28574,"the city of seattle leaves poop on their sidewalks  ...because hosing it off is ""racially insensitive"""
28579,michele obama holding a fundraising  for studying animal intelligence
28590,you can take the trash out of the trailer park  but white trash will forever be white trash
28597,class! class! listen!  daylight savings ends today you must move your clock forward one hour
28601,stevie wonder be like #selfie!
28604,and then they said... what about the irish slaves??
28605,i want you to wake the fuck up americans!  the fucking jews have hijacked your country!
28610,a head diaper is required  when you have shit for brains
28613,if slavery had cellphones on the plantation like fuck massah
28614,what do they want? to kill more
28617,welcome to feminism  where everything is sexist and nobody understands but them
28637,"instead of being ""born again"" why not just grow up?"
28639,boobs when you're  Pornhub home alone and lonely.  WEB SEARCH SEARCH
28641,basic white girl in her natural habitat  this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted
28657,"dating, let alone marrying a g*rl who is not a virgin  literally makes you a cuck, change my mind"
28659,"The text in the image says:  ""Christians are retarded"""
28670,nobody: arabic talk show: good morning i hate women
28674,i'm not transphobic i just don't like 'em
28690,if you're gonna talk shit about someone...  you better make sure they aren't crazier than you are
28691,when the jews found out it really wasn't a shower
28695,"gods chocen #psychopaths living on stolen land, armed and subsidized by the so-called ""jewish state"""
28704,"The text in the image reads:  ""our voice can change history for better or...worse"""
28716,can you smell what the reich is cooking?
28731,how africans eat their food  mmmm........ delicious
28735,The text in the image is:  - morgan freeman - morgan not-so-freeman
28739,10-year-old me: *is in gifted class* *reads at a high school level* *is pretty good at math**has a bright future* depression: i'm about to end this man's's whole career
28751,who decided to call this a urinal cake  instead of a piscuit
28756,solution to mexicans paying for the wall leave all the illegals hanging around the border
28759,will you tell the cat bullying is not okay?
28763,pelosi warns a future democratic president could declare a national emergency to ban guns  i seem to recall that a previous government tried this in the 1700's and we shot them....
28764,when you meet that gender studies student again  my genders have doubled since the last time we met
28765,"and just like that, people forgot about area 51  started wanting to look like 80 year olds"
28790,monkeys often pick bugs off each other to snack on
28793,congratulations it's non binary
28905,"hey, i just met you and this is crazy but here's your number.. so camping, maybe?"
28930,"The text in the image says ""women of power."""
28935,this would be racist  if black people could read  WAITING ROOM FOR WHITE ONLY  BY ORDER POLICE DEPT.
28936,when you find out there's an opening for the role of first lady
28945,"""how fucked up do you plan to get this weekend?"" me:  [Image of a Rubik's's Cube partially solved]  [Image of a man laughing on a stage with the text ""W"" in the background]"
28951,if the brim of your hat is flat and has a sticker on it  i automatically assume you're a complete tool
28954,"don't like me? i don't care, it's still a beautiful day in my neighborhood"
28957,when each letter is a mental disorder
28964,"just got his euthanasia forms signed, retard can't even read so i told him he got accepted into harvard lmfao"
28970,ask me if i give a fuck
28971,it wasn't my fault my truck has tranny issue's
28973,The text in the image is:  worst pijama party ever
28974,"The text in the image is:  - girls reaction - when teacher says ""get out of class"" - boys reaction - gorilla in a fuckinin coupe reaction"
28976,when you're hiding from a shooter in your school and the foreign exchange student keeps on crying american students: first time?
29013,meanwhile at the isis strip club
29036,chinese people be like  happy thanksgiving
29041,oh boy can't wait to clean myself up in the showers that the guards are taking us to!
29046,"when you find out the girl you like doesn't like dank memes  ""got me f*cked up"" ""i bet she wipes back to front""  ""that foolish hoe"" ""what a thot"" ""i hope she die"""
29051,when your annoying neighbours are mowing their lawn suddenly  when you go out to finally sun bathe
29054,"The text in the image says ""broken dishwasher."""
29056,how do we destroy the patriarchy?  it's simple. we eat it
29063,when people say you have an explosive personality
29075,he can be his new boy firend
29083,when you've already explained why your mad 3 times & he still don't get it  let's just fight
29084,"The text in the image reads:  ""africans be like - ""we were fine killing each other for land""  ""until the white man showed up, killing us for land"""
29104,america is for americans period! i agree. why don't you go back to europe?
29130,you talk like a fag and your shit's all retarded
29137,"The text in the image reads:  ""goofy fuckin blackpeople OCTOBER 19 HALLOWEEN OCTOBER 19 HALLOWEEN OCTOBER 19"""
29138,"why can't we spend money on education instead of drugs """
29140,nice try women now go back to the kitchen
29148,"don't like me?  i don't i care, it's still a beautiful day in my neighborhood"
29150,"back in my day, you were either america first or a pinko commie  nowadays they call themselves liberals, progressives, socialists and such.. but you know what, pilgrim? they're still pinko commies"
29158,the military finally captured the massive orangutan
29163,what kind of punch can take out 20 kids and 6 adults? a sandy hook
29164,"if you think it's okay for iran to have nukes, but not okay for law abiding ing americans to have guns  you might be a dumbass"
29173,"9's on the stock bottom  no your Is cant do that! wait, im Is swapped..."
29174,the crimes against humanity should not be swiftly forgotten
29178,The text in the image is:  kon'nichiwa anata wa fucking nigger
29304,the hardest part of breaking up with a japanese girlfriend  is having to drop the bomb on her twice before she gets it
29308,"when you haven't stolen anything, used snap benefits or been loud at the movies for a few weeks"
29351,when you forget the bomb codes
29354,"During the Holocaust, jewish bodies were treated like trash!"
29357,"The text in the image reads:  ""it can't be homicide if there is no race Adolf Hitler"""
29376,get in loser we're invading poland
29380,all i want for christmas is 6 million
29384,they're in a row
29385,when you drop your care package  and someone else takes all the loot
29387,speaking to the house
29401,i came out of your what!?
29406,ahmed? im pregnant!!!
29408,screw area 51 lets storm cheyenne mountain and get the stargate
29416,i hate when walmart doesn't have what i need
29430,where is the curvature?  #basketballsareflat
29437,what can happen if you eat wheaties for 38 years
29438,israel is not at war they don't fight soldiers  they kill innocent men women and children from a distance
29460,"The text in the image reads:  ""child survivors of holocaust"""
29463,"i swear some people were conceived through anal sex, because there's no way being that much of an asshole is natural"
29467,love is more powerful than any other force in the world
29470,The text in the image says:  - educate our kids - about domestic violence
29475,you get 10 times more chicks than me?  10 times o is o
29476,"The text in the image reads:  ""america has stolen the jews the jews of god his jewelry the negroes they are the true hebrews""  ""google it"""
29478,one of the bullets they dug out of a victim from the orland gay night club shooting!
29483,the effects of slavery are still felt to this day
29485,when you want to read about other cultures
29503,god gave his arch angels weapons  because even the almighty knew you don't fight evil with tolerance and understanding
29506,when the black kid is roasting the white kid and he has a gun in his backpack  you think i would lose to a monkey
29507,even babies love nikes
29508,problem solution
29513,you dirty fucking nigger
29517,they told me i could become anything so i became a scarecrow
29547,the evolution of man
29574,when your chinese food shows up  completely uncooked
29576,rock. paper. scissors  throat punch!
29581,claims that her ancestors created a safe space for jews  these are her ancestors
29587,texas churches be like... pew pew pew
29608,when you're the gay friend and also the meme lord
29614,"when your girl is bullnie, but you like gagging sounds, so you call her ""latty"" while you beat your meat in the shower"
29630,you just went full goat fucker never go full goat fucker
29635,close friends for life
29643,"dad, dishwasher is loaded again "" """
29671,"dad why do we stink? so blind people can hate us too, son"
29675,"The text in the image reads:  ""remember behind every one of us is a police"""
29678,"The text in the image is ""rich theft""."
29684,"It's not immigration, it's not asylum seeking it's an invasion!"
29703,when each letter is a mental disorder
29706,"""one man's trash is another man's treasure"" is a great quote, but it's not the best way to tell your kid he's adopted"
29708,the most underrated cook of all time
29710,don't think this cream is working...  maybe this will work?.....  nothing's happening
29714,"When your gf is fucking a black guy, so you break a tail light on his car so the police will stop him & shoot him.  modern problems require modern solutions"
29731,take me out for dinner first  then you have my permission to play lol
29735,i have a dream  that's me with the belt
29740,when a person tells you that your meme meme or joke was heavily offensive  i can go lower
29750,this cat is getting raped tonight
29756,"The text in the image is:  - ""pull up"" - ""pull up"" - ""gas"""
29760,"teacher: "" ok class, bring out your calculators"" mohammed:"
29761,ps4 playstation' vr required food simulator 18 18
29764,fuckyeah!  halfday!
29785,"he's making a list, checking it twice gonna find out who's getting deported by i.c.e."
29786,that's gayer than cum on a mustache
29813,removes polish with che
29814,"if you hold a black baby to your ear, you can hear the police sirens"
29816,woman badly injured in fight
29835,"""I think if people want to wipe out reminders of slavery segregation & white supremacy we might consider getting rid of the Democratic Party"
29841,"The text in the image says:  ""men be like im finally ready to settle down"""
29843,the world's most wanted terrorist  obama bin lying
29850,crackers gonna crack
29851,how dark is your humor? me:
29863,"The text in the image says:  ""when your parents ask why the gas bill is so high"""
29873,who knew that this country is full of white trash
30124,relaxinging weekend share with 10 more people if you agree
30128,when your girl is crazy  and she finds your side chick
30142,When your friends find your mugshot online
30145,"before my presidency, there was no isis. there was no caliphate there was no blm. there was no antifa. there was no war on police  i built that"
30148,you mean i don't have to pick it?!?
30154,"you should thank me for what i've done, there would have been more of them"
30156,"when you're still alive after years of destructive alcohol and drug abuse  life, uh, finds a way."
30157,"i am a goat  i eat everything, even your dreams"
30162,don't mind me just watering my muslims
30165,if you're protesting against this man visiting the uk.  ...but protesting for this woman to return to the uk.. ...then you're a special kind of stupid
30168,"hi, i'm hate i'm a lesbian in recovery"
30174,coming home wasted at 6am and seeing people jogging  look at these assholes.
30175,child protective services takes away childrenfrom parents who don't vaccinate but they're perfectly fine with them
30182,a fast sandwich maker
30185,The text in the image is:  ``` i may be blind but at least i'm not black ```
30192,when tr'nnies want to be accepted but they mutilate their bodies
30196,goat porn star
30241,i said glass of orange not glass of apple juice
30245,when the special ed kid drops his penny
30247,broken chair
30248,have you ever noticed the only time republicans smile is when they are taking away things from the american people?
30249,It's racist to call me a goat humper even though I hump goats
30251,so i guess a handjob is out of the question
30256,shame on these gays! and shame on muslims marrying children. said the christian molesting little boys
30257,family trip in mexico
30258,bethlehem celebrates eid and christmas with air-soft guns for the youth
30259,i'm not a pessimist i'm an optometrist
30267,"when an asian bitch says ""you'll never find anyone like me"""
30276,when the dishwasher isn't working properly and you have no technical knowledge whatsoever so you just decide to talk to it and hope it starts working  good luck
30286,had to get wisdom teeth removed  i guess you shouldn't have been such a smart mouth
30289,the enemy within ilhan omar linda sarsour rashida tlaib ocasio-cortez
30291,i put the ape in rape
30296,when the un adds another million  to the holocaust death toll
30412,"The text in the image says ""japanese fashion trends."""
30452,The text in the image reads:  - trump supporters be like - show me where he lied
30456,all you motherfuckers love a petty offensive page  until that same petty page offsends your mother fucking ass
30462,if you have a beard but can't change a tire  shave
30465,when a stranger suddenly helps you
30481,him: you seen my cat lately jill?
30486,what women think they'll do when the economy collapses  vs what they'll actually do
30487,i don't want to grow up to be abused as a muslim sex slave. please ban islam. #goatlivesmatter
30489,"""so then i was going to ""but that would have crashed and burned """
30492,when i grow up  i'm going to be a famous doctor
30518,the dna test results say...  you're a cunt
30526,when your kid actually is transgender
30527,look ma no hands!
30546,white people be like: CHILD'S PLAY  outside  inside
30548,not sure if you're being funny or stupid
30549,smoochies from donald  on your birthday!!!
30561,"The text in the image reads:  "" sends 6 million to heaven knows jews are god's chosen people"""
30567,maybe if you worked a bit  we wouldn't have inequality
30569,thank you! for everything! for what?
30571,trump is functionionally illiterate and knows almost nothing about american history
30576,why don't they eat pussy? because it's too close to the gas chamber
30579,white power!
30582,and just like that...  this sandwich maker doubles as ironing board
30586,just can't get rid of the stain. this is why i hate beets
30591,i hate snow it's white and on my land
