id,text
60893,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear  till all the truth there is, is gone. that is unless you stand, en masse. """
60895,"The text in the image says:  ""what every arab in sydney looks like"""
60913,"""palestinians are not human beings. they don't deserve to live and they are nothing but animals."""
60917,when you are on a cruise and you give the monkeys to much liquor
60927,"i'm so patriotic i piss red, white, and blue.  the doctor told me it might be pancreatic cancer. i told him to shut his commie mouth."
60931,these video game armors  are getting pretty ridiculous
60937,mississippi wind chime
60938,straight pride! because the human race will go extinct otherwise
60971,drink responsibly?  shiiit... responsibility is why i drink.
60973,"""the squad... hasn't done squat"" in congress."
60981,trans-sports allowinging mediocre male athletes to finally become champions
60982,when you catch your goat with another man
60985,when you got an itch on your back that you can't reach but your white friend not you
61028,what's the difference between a cow and the holocaust?  you can't milk a cow for 75 years
61032,if being racist means that I don't want people of color in my country  then I am not a racist
61037,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark."""
61038,no wonder why the pipes are not working
61054,when you and your associate are ready to take your business to another level
61058,working in an office. just the intern life
61082,i know thats really roger from  american dad  but imma chill
61085,upper downer VICKS NyQuil MULTI-SYMPTOM COLD/FLU Relief VICKS NyQuil MULTI-SYMPTOM TRIPLE PACK 3 BOTTLES Good Night.
61089,"The text in the image says:  ""muslim nibba lost his bag, help to find"""
61092,think pedophil should be execut
61093,how the ancestors look at you  when you stupid
61094,my neighbour ordered a blow-up doll from a muslim sex shop
61097,monkey face monkey attitude
61204,greetings tranny time to die
61205,"The text in the image reads:  - ""nana addo 2016"" - ""compare the difference"""
61207,why don't n**gers celebrate thanksgiving?  kfc is closed on holidays!
61208,im not racist i love all my friends
61234,i could have annihilated all of them but i left some of them alive so you will know why i was killing them
61250,"go on, jump in only will kill a few  its ok, let them in only will kill a few"
61257,"my kid, when i say, ""stop, you're gonna get hurt!""  10 seconds later..."
61258,yup says so right here you got me fucked up
61259,The text in the image reads:  - Absolutely haram - Absolutely halal
61270,"The text in the image reads:  ""I am a gamer not because I don't have a life but because I hate women and minorities"""
61274,"with my pink hijab, looking fly"
61278,in a wolrd full of these people be this person
61280,ready for my job interview
61285,"if evolution is true then why are there still monkeys? if the internet puts the totality of human knowledge at your fingertips, then why are there still idiots?"
61289,when your teams down by 2 points and there's 43 seconds on the clock
61297,when you pick up the wrong suitcase at the airport
61298,not old enough to choose own bed time or daily diet  but old enough to choose to be trans or gender fluid or non-binary or...
61304,mom won't let me use the oven  with my friends
61342,and participate in our communities  take personal responsibility for our own lives we are never going to have social change
61345,"The text in the image says:  ""im gonna be a woman"""
61347,a few minutes after eating taco bell
61349,the proper way to pop a blackhead
61378,"when liberals defend islam  they defend beating women, killing homosexuals, rape,pedophilia, murdering babies, and beheading christians!"
61379,that face you make  when you're a bully and just got beat up by a girl
61380,who you gonna call? ghostbusters
61382,the face you make after you nut  and the goat keeps sucking
61395,when you have to have more than one kind of broom to keep your place clean
61407,i'll take shit that ain't ever gonna happen for $500
61408,when you don't know who to call the police or the rspca
61420,keeping your dishwasher clean will make it last longer
61423,"The text in the image says:  ""im white trash and im in trouble"""
61425,"The text in the image reads:  - ""its white it's a house"" - ""what difference at this point does it make?"""
61438,a 12 week old fetus. legal to kill in all 50 states  can you imagine that wrapped in bacon???
61450,"be fake, just to fit in  i can't, my life was hard, i been through to much""real"" shit"
61453,when you find the  cake your mum was hiding from you
61458,"The text in the image says:  ""me and the boys after killing innocent people in a bomb blast"""
61459,"""have you tried their food? neither have they"""
61480,why is it bad to be a black jew  because you have to sit at the back of the oven
61482,It's not a hijab It's a diaper for people with shit for brains
61483,nevermind... i'll just wait here
61485,"don't do the crime, if you can't do the time"
61492,serving food at the local farm cafe
61495,i'll never forget the time..  your grandad put me on his shoulders so i could show my tits to slayer.
61497,"when you realize most adults in the world still read this symbol ""#"" as ""pound""  ...and you named your women's movement against sexual harassment #metoo"
61502,when you raid area 51 to find aliens  but all you find are mexicans
61503,someone else used kids to push an agenda
61527,handjobs sold seperately
61532,"The text in the image reads:  ""claims to be pro-life dies"""
61537,happy cinco de porteded!
61538,slip 'n' slide the most fun you'll ever have getting hurt
61549,back in my day we didn't have cell phones
61570,you can't hate jews if there's no more jews
61578,still smiles even when they are scared
61580,"The text in the image is:  ""fuckin' slaves"""
61589,dementia  or just another lying democrat  it's hard to tell one from the other
61590,neve let a child go hungry
61597,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off
61702,"people think i go out of my way to piss them off  trust me, it's not out of my way at all"
61723,The text in the image reads:  - black people - mitochondria - being the powerhouse of the cell
61725,transgender female athlete biological female
61730,oh look my new wife arrived
61732,british judges wear wigs to avoid from being identified by criminals
61742,"The text in the image reads ""monkey blood."""
61743,same
61749,whenever the fbi is searching your room and one of your child slaves starts screaming for help
61752,"The text in the image reads ""partial arts."""
61753,i might be an asshole  but at least i push my cart back to the cart return when i'm done with it...you lazy piece of shit
61754,"patience, good things come come to those who wait"
61780,you may be a racist if..  your response to a question from an African American is to mention the inner city 25 times
61792,not the shower we deserved but the shower we needed
61793,black people anything that doesn't belong to them
61798,"hello honey! no, I promise I'm not playing golf again"
61802,black friday sale
61820,It's not rape if you're a democrat
61823,if they were really fighting for our frreedom  Legalizing  POT  is a good idea.  this is what it would look like
61825,i did the math we cant afford the cat
61827,things white people do mass shootings  smoke meth fuck their family members  fuck animals steal from blacks  suck as sports lie about being racist
61834,"The text in the image is:  ""trump can't swing it"""
61840,government?  should austrailia start helping out the black communist murdered and killed by  who are being brutally white south africans
61859,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich
61870,i have 5 genders  no. you have a personality disorder
61872,don't be a fool it is a bomb
61873,cinco de mayo isn't even celebrated by most Mexicans  it's just an excuse for white Americans to get drunk.
61890,The text in the image is:  - me posing for the paparazzi like - IMDB - AIDS FOUNDATION - Taste of BLUE - American Airlines - neuro - drink with a purpose
61892,"The text in the image is:  ""these people have to walk 20 miles a day for fresh water then why don't they move closer to the fucking water??"""
61894,when your put in fb jail..but your not...  even sweatin cause of your back up account
61904,latinos will do anything to get into trump's america
61905,i don't wanna get married! bitch please! i've got to go blow myself up tomorrow!  islam - none of it makes sense
61908,under section 44 of the australian constitution  any person having allegiance to a foreign power is not entitled to a seat in our government. the un is foreign power
61927,auditioneded for jazz band not enough soul
61928,because of this guy i have multiple profile disorder
61932,feminist literature? you mean cookbooks?
61935,woman are supposed to be like butterflies beautiful to look at and hard to catch. y'all are acting like a bunch of mosquitos
61937,why don't i get sunburnt  i use sunscreen
61940,when an indian goes for walk with his dog
61948,when your little car bomber brings home his first girlfriend
61950,"The text in the image is:  ""muslim at the entrance: 'hello brother!'""  ""Brenton Tarrant:"""
61952,what i say about the gunman  every time there's a mass shooting
61953,happy no russian collusion day!!!  time for  retribution!
61973,what do alcoholics and necrophiliacs have in common  they both love to crack open a cold one..
61980,"well, i guess we'll... beheading home now"
62017,fidget spinner for woman
62018,if you think tide pods are good  try the cotton candy in the attic
62019,when you forget to take out the trash and you threw our chinese the day before
62031,when they said we would be going for a spin  this wasn't what i expected
62035,thank god my ass needed a break
62043,trade you an already fucked chicken
62047,"don't be embarrassed mark  lots of guys yell ""harder daddy"" during a rectal exam"
62057,"whenever i go to a bar i shout out ""you cheating whore!!!"" whoever turns around is who i'm buying drinks for!"
62081,well let me tell you something brother fuck niccfps
62083,The author has around around 8000 page-views but still isn't as sensitive as a white male blue-skin on the internet
62084,the best way to get on your feet  is to get off your ass
62085,"""lynch said her greatest fear is the incredibly disturbinging rise of of - anti-muslim rhetoric'"" ....not the incredibly disturbing rise of radical islamic terrorists"
62097,walking with my homies
62105,"ah, i think we may have found the problem you appear to be a person of colour"
62108,you used so much thyme the doctor showed up to fix the paradoxes you created
62134,it's not right to judge someone by the color of their skin they might just be tan
62135,"when she says you're like a brother to her, but y'all live in alabama  so iz we fuckin or nah?"
62147,i am surprised to see you
62149,"The text in the image reads:  ""boy with progeria disease and his pet cat"""
62158,we've been at peace with japan since 1945 time to make peace with islam
62175,this is what it's like to be gay in iran
62178,"the best part about fucking a chemo patient... you don't have to pull out. even if she survives, the baby won't"
62184,the hardest part of breaking up with a japanese girlfriend is having to drop the bomb on her twice before she gets it
62197,life handed me lemons so i fucked them and gave them lemon-aids
62198,"The text in the image reads:  ""master chef with low rating master chef with high rating"""
62301,remember behind every one of us  is a policeman
62305,"when an indian man marries  he scratches the dot off his wife's forehead to see if he's won a gas station, a motel, or a subway restaurant"
62307,"The text in the image reads:  ""my favorite sex position is the jfk i splatter all over her while she screams and"""
62308,when you and your friends are having wine night and you're feeling sassy
62314,"The text in the image reads:  ""mandatory vaccinations with no exemptions i do nazi the problem....."""
62315,i'm arresting you for public intoxication
62319,"america in 2045  ""grandpa...why didn't you stop them?!"""
62340,"knock, knock. who's there not this bitch [ obviously ]"
62351,i see you what you did there
62354,when you ready for bed but bae won't leave you alone
62357,we should respect blacks
62358,when you enter the women's restroom by mistake
62374,when she calls you a 40sec man  but she paid own bride price to marry you
62375,im not saying i'm racist im just saying all muslims are terrorists
62381,i am hungry let's eat a dog
62384,whenever your owner walks to fast!
62391,"everyday i understand the phrase  ""I'm getting too old for this shit"" on an even deeper level"
62398,this is me tryna look cool  after learning how to shoot from the movies
62405,"The text in the image is:  - ""obama"" - ""trump"" - ""pewdiepie's wedding"""
62408,unless you want to be a stamp collector  then there's no reason to be mad with this
62409,"The text in the image reads:  - ""muslims did this"" - ""islam is not a religion!"" - ""it's the world's largest death cult"" - ""christian girl: killed for refusing to convert to islam"" - ""this is islam"""
62413,how muslims see us staring down the barrel of a.45……  how we see muslims
62417,"wait, mohammad come back!!  didn't mean to laugh, really size doesn't matter to me"
62418,this happens to 1/3 of women  2/3 aren't doing their job
62435,wing wing wing herro?  thats racist
62439,"selfish people never notice how you live and die, they never notice your love and care towards them  they notice when you left them and they realise they can't use you anymore"
62457,when the plantation owner invites you to a hunting session but everyone has a rifle except for you.  hol up
62458,happy and in love
62471,"pssst! the jews are the globalists that's what the term international jewry"" meant.  but don't tell anyone, you can't say ""it's the jews"""
62483,"The text in the image says:  ""when you sleep with a jewish girl"""
62485,ah the young they blow up so quickly
62490,1939-1945 bake off winner
62501,"say no.  it's not only the proper Christian stance, but the Christian's duty  ""God resisteth the proud…"" 1 Peter 5:5"
62504,we've taken this o we're taking it back!
62509,hot sports car for sale  includes partially rebuilt tranny
62510,"when your wife is secretly a dinosaur, and you don't find out before she givs birth to four crossbrereed raptors"
62514,idc about who has a problem with me spreading knowledge because i feel the same way about people spreading ignorance
62531,when one of your neighbor's needs help now this looks like a job for me
62537,charlie sheen after his tigers blood kicks in
62541,go shorty hit your birth weight
62571,who said that women can't park
62573,i just squirted tranny fluid
62578,another khuuun tiger woods claims hes not black despite his father being black
62580,lawdi what wrong with these cherr'n?
62589,what i say about the gunman every time there's a mass shooting
62590,your race card has been declined  do you have another form of argument?
62597,"The text in the image is:  ""whatever we once were we are still one nation."""
62703,they shot the wrong gorilla
62705,do you want to know the real reason  they don't want 5.7 million muslims  rioting in their streets  the french government  hasn't mentioned terrorism?
62710,"The text in the image reads:  ""what's shibe's favorite thing to eat? n_ggers a: nuggers"""
62713,"The text in the image is:  ""Israel must be destroyed no you scumbag piece of dogshit, daughter of a syphilitic pig you will be destroyed"""
62719,is it a boy or a girl?  we're waiting to find out
62731,"wait, mohammad come back!!  i didn't meah to laugh, really size doesn't matter to me lol"
62739,"The text in the image is:  ""Imao laugh my ass off"""
62745,"The text in the image reads:  ""you can be happy and smiling in any situation"""
62751,if being racist means i don't want my country  turned into a pile of rocks
62758,i am sikh and tired of being called muslim!  we're the 7-11 people. not the 9/11 people!
62789,vw owners be like hmm__must be a tdi meet
62790,that look when you high as fuck on dem chromosomes
62791,that's black people for ya what did you expect
62804,look at this throatagraph.
62805,"it hurts the poor muslim's feelings? well, whoopty doo... this aint' arabia meathead"
62814,"roses are red, violets are fuck i count to potatoe, then to firetruck"
62815,The text in the image reads:  - donald trump - wall cop - no mexicans - or muslims - don't mess with his wall!
62831,converted to muslim?  why would you think that?
62840,"schnazi the dachshund  ""I have eliminated the chews"""
62843,when u stop being shy around new people but u start getting annoying  why are you like this
62849,"The text in the image reads:  ""cumshot on jewish girl face - 1943"""
62850,when a cop gets his first gun
62851,"i need all stolen, funny & offensive memes  posted right here.. expeditiously!!!"
62854,The text in the image is:  - turn up - for what
62859,I've been told to take a shower all of my life
62891,everyone has a choice
62904,this  is why we shoot you guys
62913,nipsey hussle??? didn't that boy pick cotton for me
62931,I'm sure people who lived in the bible where whites there's no way black people would kill someone who turned water to wine
62934,when you strive to be a real life picasso painting
62941,brace yourself disappointment is coming
62947,"when your ex says  ""you won't find a b*tch half the woman i am"""
62948,"black lives matter  > ""how"", ""why"" and ""to whom"" is unclear"
62970,if you want to know how they were treated  illustration of man with four slaves chained together
62971,"anything * y o u * can do, i can do better  i can do anything better than you!!"
62981,i just chased 25 000 high paying jobs out of new york  imagine what i'll do for the rest of the country  hold my beer
62985,"The text in the image is ""no image."""
63012,they're just like eggs better when beaten well
63025,when the serb kid starts talking mad shit
63028,when your fifth wife eats grass from another guys hand
63029,someone collect this white trash
63041,minnesota rep. ilhan omar (d) calls to defund homeland security  well she is a terrorist so..
63042,how do you kill 1000 flies with one hit?  punch a somali in the face
63051,"The text in the image says:  ""life is like belgium some times you just have to march through it"""
63052,when your son claims he can lead the troop
63057,smh kids these days rely too much on technology
63074,when japan thinks you're gonna invade their mainland
63078,"when you fuck a black guy cuz you thought they all had big dicks, but it was small, and now your purse is missing"
63087,"illegal immigrants bring  United States Mission to the United Nations  drugs, crime, and rapists  yeah. we know"
63092,chances are that god was black because  he didn't even raise his son
63095,when you have errands to run but you're too tired to deal
63097,like and share if you want loretta lynch investigated
63104,i did the math we can't afford the cat
63105,new zealand: dozens dead in mass shooting  usa: -first time?
63124,"""never forget"" -you said.. i am the proof  you have forgotten"
63129,i'm awesome on the piano but i suck on the organ
63140,and then i said homosexuals can go to heaven
63150,my favorite vegetable is  me!
63159,i am racist i vote for donald
63174,"I had a little problem at school today, but I solved it. -oh, and here's your gun back"
63175,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise..  oh my god, skittles"
63182,my wife just got a seashell tattoo on her inner thigh  if you put your ear to it you can smell the ocean
63185,when the prostitute's a tranny so you cut her dick off  improvise. adapt. overcome
63187,"The text in the image reads:  ""gaming in north korea if you die in game, you die in real life"""
63192,can i have my razor back please?
63201,open your heart for those in need
63207,a rare photo of obama's birth
63210,he looks hammered to me  better nail him!!!
63217,when you're facetimeing and accidentally fall down the stairs
63250,just found out  steroids make your dick small
63251,"when you're fuhrking her from the back and she says ""i'll pay the gas bill daddy."""
63275,what do you mean happy columbus day?
63280,"The text in the image is:  ""so you're never going to forgive the Germans because of the Holocaust? same"""
63281,"The text in the image is:  - ""muslims"" (appears twice, once in each section of the image."
63285,"he's like 20 and still plays video games  bitch please, y'all 15 and pregnant"
63289,"The text in the image reads:  ""captives being brought on board a slave ship on the west coast of Africa"""
63290,everyone else's butt vs my butt
63295,why isn't my drain working? probably cause the pipe's black
63410,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals"
63412,when duty calls!
63415,when the pope addresses the people  he does it with a smile
63417,joe: you were a mistake curious george  obama: you'll be a bigger one creepy joe
63418,damn! who am i gonna have to fuck to get this fixed
63451,the democrat agenda  1. impeach trump 2. raise taxes 3. shield illegals 4. gun control 5 weaken america  share immediately if you have had enough!
63452,this is nahir nahir is born in germany nahir is german  this is fluffy fluffy is born in horse stable fluffy is a horse
63472,still wondering why i was sweating watching cops
63490,"mommy, why am i getting christmas presents in august? because it's cheaper than chemotherapy"
63491,when you've just realised your son has taken the wrong backpack to school
63492,making america white again
63501,for just ten cents a day  you can have delicious hand jerky
63502,"In school trip to the zoo, i saw a monkey and had vegetable soup for lunch"
63507,"The text in the image reads:  ""evolution from peeling bananas to busting caps."""
63510,"for heaven's sake, somebody get her more barbecue sauce"
63517,they will have a surgery soon
63520,when black people make white jokes  when white people make black jokes
63524,"The text in the image reads:  ""islam is a religion of peace if you don't agree then you're ignorant"""
63547,i'm down.. ...with that
63548,we said we would never forget  why are you voting them into our governement?
63572,it's peanutbutter jelly time!!!!
63578,i don't think he understands  the gravity of his situation.
63579,53% of white women voted for trump  53% of white women should look like this
63580,great at making martinis  terrible at stealing tambourines
63581,wants you to accept him for being a girl couldn't accept himself at birth
63587,"enemies. was i right?! surrounded by perverts and now, you are bankrupt, after WWII, i said 'we defeated the wrong enemy.'"
63589,the look you give your mans when he's cute but kinda dumb
63594,new dishwasher came in today  missing a few parts though..
63702,"The text in the image is:  ""assad: my son is smarter than yours, lol hamid:"""
63709,i love pudding  pudding my dick where it doesn't belong
63710,literally nobody: white people sitting at the bar: can you put it on the golf channel??
63712,and that was the last nativity play my son was invited to take part in
63714,look at me i'm the president now
63715,this cat is getting raped tonight
63718,i should not be expected to pledge allegiance to any country including america  dem representative ilhan omar quote
63719,hey grandma what are you doing? im sewing a scarf for your trans brother ajay
63720,i dont like sandwiches. oh well nevermind...
63741,never again
63745,"The text in the image reads:  ""we could destroy all of them but we let some of them survive so you know why we did it"""
63749,"it looks like you're pregnant  i'm pregnant?! no, but it looks like you are..."
63758,lonely devil on halloween
63784,these were the faulty wires that caused the fire at notre dame cathedral
63795,when you wanna delete google chrome  but you accidentally delete your chromosome
63798,this is a long train  but it's still smaller than the ones we ran on your mom in high school
63804,this is the muslim brotherhood
63805,don't shoot im unarmed
63812,why did paul walker cross the road? he wasn't wearing his seatbelt if
63814,when you're at your batchelor party  and you realize that all the money in the stripper's g-string has your grandma's picture on it
63827,teacher of the year for black community
63845,when you move away from india and find out  you can't shit in the streets
63850,each color is a mental disease
63859,kkk member doing the nazi salute
63871,you can be any gender you want if you are mentally ill
63890,"they struck our colors and raised their own  if you are not pissed, then you are part of the problem!"
63894,"The text in the image reads:  ""gay conversion therapists hate this man learn how he cured the gay with this one weird trick"""
63902,how you look when you're black  and you celebrate the 4th of july
63905,i'm a feminist and i work to protect rights of women. calm down.. i didn't mean muslim women
63908,i'm sick of making excuses for him. i need to leave
63910,dude i'm joking  grandma didn't use your pacifier as a butt plug
63915,The text in the image is:  ``` i did nazi that bird fly by did you? ```
63917,if he's marrying me then why's he fucking a goat
63920,"The text in the image reads:  - ""my customer service face"" - ""CHILD'S PLAY"" - ""vs how i actually feel"""
63921,taking a photo with family
63924,how can this be allowed a free home and benefits?  when this man was allowed to die on the street after servinging this country
63941,girl problems? throw acid on that bitch
63952,on the way to go play
63954,bubbles of fun!
63957,man caught having sex with a feminist at the beach
63981,look son another terrorist attack by peaceful muslims!
63985,"The text in the image reads:  ""I am not a racist I just don't appreciate being moutheded off to by farm equipment"""
63987,the migrant caravan arrives!
64015,"The text in the image reads:  ""mandatory vaccinations with no exemptions i do nazi the problem...."""
64017,those fucking russians
64025,hitler giving his speech to german people
64027,"""islam is love!"" - ariana grande  yeah, if you're a goat"
64029,this goat is so raw muslims are trying to fuck it!!
64038,riding a horse backwards
64051,celebrating the ebt card. oh snap
64059,don't make me kill yourself because that's how you get me to kill myself
64071,when you have someone to help and take care of you  what could happen if you didn't
64072,"The text in the image reads:  ""trump said immigrants come here to steal your wife is a great example she stole my speech"""
64078,watch out  i'll put a bomb in your car
64087,"when you cousin gives you a christmas gift and it's not a blowjob  so, thanks for nothing. merry christmas"
64089,when you see a black guy in your store but he isn't trying to steal anything  impossible
64093,I married my brother to commit immigration fraud
64097,"The text in the image is:  ""caitlyn jenner is having a good hair day"""
64125,ooof. that's gotta hurt
64127,literally nobody:  white people sitting at the bar: can you put it on the golf channel??
64128,heeeeaad shoulders wheel and frame wheel and frame
64130,the look on your face after killing someone!
64137,just think of this as the day the bad music died
64138,The text in the image reads:  - proper plating - technique
64153,ancestry.com  the results are in
64157,damn they really out here thinking they making it to class
64172,bro you didn't go through extensive childhood trauma? that's pretty cringe
64175,"felt cute, might go sit down to pee idk"
64190,i hate when i see a black out in my neighborhood  but i still offer my neighbors a candle
64193,you just ran past full retard and went straight to potato
64197,"muslims  zombies  both carry a virulent disease that transforms the host into a mindless, irrational, and above all violent creature"
64198,no one: people when you nod at them:
64207,"The text in the image says:  ""me and the boys after killing innocent people in a bomb blast"""
64215,gays hanging out in the muslim world
64273,when cops see an unarmed black youth:
64278,they were uneducated false they all had their masters
64279,jew mad? get fuhrererious!
64280,"""i don't wanna, just get it, get it, get it, get it (that shit is so hard) chance the rapper ""the big day"""
64283,when you're caught staring at a goat and your wife gives you that face
64285,"The text in the image is:  - ""shut the fuck up incel"" - ""all are welcome"" - ""here, racist cuck"""
64287,seriously mate...  what's the f**kin point?
64291,if jesus rode ass why do christians hate gay people?
64293,that's what happens when you say you wanna catch these hands
64297,when the whole squad roasts the jewish kid
64301,gee elmo... i didn't think my long beak was promoting rape culture. but if you learned about feminism on the internet you must be right!
64309,kylie's pregnant  i'm gonna be a tranpa!
64312,"no, that's not his daughter.. that's his wife! yet the world is silent..."
64318,when they take too long to blow out the candle
64320,"The text in the image is:  ""I said glass of juice not gas the jews"""
64321,how i see a gorilla  when hes 100 years old
64325,i hurt my knee the other day but still gonna go christmas shopping
64327,black people then  black people now
64329,i like my coffee like i like my slaves extra dark
64350,"The text in the image is:  ""muslims and jews to the fuck off department muslims and jews to the fuck off department"""
64359,feeling cute may go out with my cousins later
64385,there must be some way  this victimizes me
64390,hot wax really whack
64391,"The text in the image reads:  ""a brief history of everything"""
64510,mohammad won the contest in putting underwear on goats
64513,yo dawg i heard you loved chinese food  so i ordered take out
64520,oh sike
64523,you've been hungerstruck!
64531,don't let that sit out for too long
64532,"these people are not human  they look like people walk and talk like people sort of but they are demonic entities in human form  you cannot rationalize this evil  they are under the spell of evil and have no emotion about rape, murder, torture rape of children or murdering you. your life means nothing to them get it?? nothing"
64571,wait a sec are u trying to  gas me again
64590,damnit! dishwasher's broke again
64592,what pelosi is saying in a nutshell  if you don't allow unvetted immigrants to illegally enter the country we'll take away your guns
64593,mr. wilson you have to take your pill with water  you can't crush it up and snort it off my tits
64701,"well judge, made me do it all remember it was me who first said was kenyan"
64705,who was the greatest prostitute in history?  ms. pacman for 25 cents she swallowed balls until she died
64708,spendinging quality time with dad
64709,you can say a lot of bad things about pedophiles  but at least they drive slowly past schools
64720,randomly deciding to bake something.
64721,danish bacon  ... it's gonna rock your world
64723,blowjobs buy one get one free
64730,look dude a second hand store!!
64735,this movie sucks i am thinking of another shooting
64752,when your dishwasher asks you to take out the trash  i think it has a mind of its own
64753,"life is hard, it's harder when you're stupid"
64758,when ur so excited to beat the essential oils out of a manbun  that you almost snap your hippie stick
