id,text
84913,hey captain mexico  are you able to leap tall trump walls in a single bound
84916,"The text in the image says ""free wilber."""
84921,him: the dishwasher is acting weird her: thats the oven him: oh...
84926,a short histoy of u.s. presidents
84927,why did paul walker cross the street? he wasn't wearing a seatbelt  that is wrong correct. he actually burnt up in the car
84951,too young to drink coffee
84965,"The text in the image reads:  ""a tranny goes to profile opens inbox  ""lemme suck your dick"""
84970,retardeded you are kill yourself u must
84971,"in my day you were either pro america or you were a commie  you can call yourself liberal, progressive or socialist but you're really nothing more than a commie pinko  john wayne was never in the military"
85012,"feminism: because bitter, ugly lesbian need attention too!"
85023,bitch please i'm native american
85026,just trying to do my part
85034,"The text in the image is:  - ""virgo"" - ""you're both white trash"" - ""quite frankly"""
85042,"if they aren't lazy, then why doesn't kfc have a breakfast menu"
85062,who let this retard in this group
85072,what is this sleep of which you speak?
85073,"*hits blunt* 'dog food lid' spelled backwards is ""dildo of god"""
85092,"when someone thinks they've seen all your crazy  but you hit them with some next level shit, like ""surprise bitch!"""
85093,"The text in the image reads:  ""how slaves were mistreated"""
85094,not my president literally
85096,"The text in the image is:  - ""remember"" - ""no faggot"""
85097,woke up last night to find my tv floating across the room  my first thought was ghosts but it turned out to be a black guy stealing it
85107,best thing about wearing a hijab?  you can hide your bad hair day
85126,gillbet bink says your news sucks
85132,seems like u have a case of being a lil bitch  i'm prescribing you a heavy dose of man the fuck up
85136,has anyone seen gary? gary is about this tall
85139,"The text in the image reads:  ""I will find you and I will kill you you black bastard"""
85146,"The text in the image reads:  ""I guess pushing gay people off buildings and killing women these people that push gays off buildings. is funny to her? she is disgusting!"""
85147,"The text in the image is:  ""When you think it's Friday But it's actually Tuesday"""
85167,finding a bomb in a video game
85172,that look when your father sells you for a goat
85173,meanwhile at the isis strip club
85190,i eat ass
85192,equality in the work place at its finest
85204,that feeling you get when people from the UK start talking shit
85209,a short history of u.s. presidents
85213,me: you wanna watch porn or golf?  her: porn: you already know how to play golf
85237,these are all the weapons that were seized from isis
85239,4 ways to boil vegetables
85243,"attacks trump's unpaid daughter  pays her own daughter $750, 000 to send out mailers"
85261,the only people i owe my loyalty to  are those who never made me question theirs
85269,"crisis hotline, how can I help?  well...I'm feeling suicidal...  great! can you fly a plane!!!"
85271,a bad day for everyone including muslims defend homeland security  a good day for us all in 2019
85290,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?"
85291,how to get  a black guy to see his baby
85307,white people know thyself
85310,german fireworks
85314,"you're a rapist, you're a rapist, all mexicans are rapists!  TAKE RAPE SERIOUSLY"
85316,found bigfoot married her
85317,there's nothing on those cards  we flip a coin backstage
85324,this country was made by real men  not cowardly ass muslim bitches
85327,"either we fuckin, or i'm fuckin"
85329,if you support this  you're supporting the genocide of black men
85346,allah is watching you
85362,man getting arrested by the la pd
85369,"The text in the image is:  - ""fuck, my mom is gonna kill me"" - ""fuck, my mom is gonna kill me"""
85371,father holding his newborn daughter
85379,The text in the image is:  - Muslims - Conservatives - Hating Jews
85392,It's hump day!!! oh fuck!!!
85394,"when you ask them if they're having a seizure but they just spasm on the ground instead of answering you  all right, then. keep your secrets"
85409,if you havin' road problems i feel bad for you son  i got 99 problems but this ditch aint one
85410,300 kg bomb VS 1000 kg bomb
85413,they did not  even leave dogs
85417,gets drunk has sex  gets drunk has sex  victim rapist
85420,after the shower i will  visit the local zoo
85421,gays on their way home after pride week
85426,i need help swimming
85429,locked my keys in the car at the abortion clinic  it was so awkward going in and asking for a coat hanger
85439,overly attached muslim girlfriend i killed your other 4 wives  so you have more time to beat me
85461,racing for pink slips in africa
85471,vanish shampoo
85472,once we are done destroying our country  we'll move to yours!
85476,sometimes a man's purpose in a woman's life is to help her become a better woman... for another man.
85492,my girlfriend told me that i should treat her like a princess  so i married her off to a stranger to strengthen the alliance with france
85496,"go home, snail you are drunk."
85612,the horrors of the holocaust
85614,why the fuck  is this not already a meme?
85621,"no, that's not his daughter... that's his wife! yet the world is silent..."
85630,michele obama met with fashion designers  from planet of the apes
85670,"if you think ms-13 gang members are human, but 20-week old fetuses aren't  you might be a democrat"
85679,mr obama it is an honor
85690,"The text in the image reads:  ""mandatory vaccinations with no exemptions i do nazi the problem......"""
85704,how people look at me when i tell em i don't have kids
85709,it's messed up  you can accidentally make a baby  but you can't  accidentally make a pizza
85710,trump derangement syndrome is real  we can help! our skilled operators are standing by to take your phone-calls  1-800-you-lost let us help you get over it
85714,when you're friends make fun of you  for having a weird shaped body
85716,when a retarded chick stares at you in lazy eye  i'm gonna stick my dick in the mashed potatoes!
85721,racism  is realizing that these are not the same species
85729,doesn't own a computer  can still play minesweeper
85730,"The text in the image reads:  - ""this is islamic ideology"" - ""stop the islamization of our countries"""
85741,"The text in the image says:  ""smile for the photo!"""
85743,"yea, if you could go ahead and explain memes  that'd be great!"
85746,who said i'm uneducated i have phd
85749,when your friends no matter how different you grew up
85761,no wonder why the pipes are not working
85764,one small step for man one large step for mankind
85793,"run over by bacon truck on way to suicide mission """
85901,woman painted herself for art project
85902,"black people started wearing their pants low, white people called it ""saggin:"" it has become a form of expression through fashion"
85912,which jewish girl is hotter?
85916,maybe if didn't considered car racing as sport  we'd be in better situation
85920,u want some fuk hey dear i love u  show me ur pussy u are beauty
85923,ford owner blew a rod wasnt talking about his engine
85927,"waters on trump: ""impeachment first, prison next!""  do you think the president colluded with russia?"
85930,silence female retard
85936,The text in the image is:  love is love respect
85941,we had a minor gas leak
85947,loves me some boneless jungle ham
85960,puts an intern under his desk impeachment proceedings for lying under oath  bends an entire nation over his desk  placed on a pedestal by liberals and the media
85964,"dear teenagers  i found your next ""internet challenge"""
85967,that face you make when you smell something funny
85970,all american piece of shit
85976,"The text in the image says:  - ""fuck turks"" - ""1915 never again"" - ""armenian for life"""
86013,when you ride in your first self-driving car
86017,i may be blind but at least im alive
86021,hitler enjoying a chill day at kehlsteinhaus
86023,stop usingng other's cultures to fill up your empty white settler soul
86024,when your boss volunteers you for the next suicide bombing
86025,there are laws to try to stop people from hatinging and discriminating against you
86031,it's super rare to find a kitchen that has four ovens and three dishwashers
86032,come back
86039,i was gonna join the air force..  then i found my balls
86041,"The text in the image is:  - ""STRONGER TOGETHER"" - ""hillaryclinton.com"" - ""obama voters"""
86043,my ex looks so peaceful when he sleeps
86045,when it's the 1600s and you just got here from africa  master looks after us now
86051,by cutting off their hands leopold ii of belgium massacred millions of africans
86054,friendly reminder: a hooker and con man are in the white house fucking things up
86059,you told us that cannabis has no medicinal value  our lab results determined that was a lie...
86071,when the deaf kids are roasting you in sign language  so you turn off the lights it's a simple spell but quite unbreakable
86072,a phobia is a fear of something i do not fear  fear gay people so why is it called homophobia? gay people fear me
86075,"everyone told me  ""he is gonna leave"""
86103,"The text in the image reads:  ""never forgive a people!!! who $old your babies then made you love theirs"""
86104,playboy offered her a million dollars to pose nude nat geo offered her the same
86123,"The text in the image says:  ""Is your girlfriend hot like me?"""
86125,when you insult a liberal intentionally
86127,"The text in the image is:  ""violence against men: you go girl violence against women: stop the cycle of violence"""
86129,mohammad says that  camel urine is medicine. do you really believe that crap?
86135,need a job? the democrat party is hiring  no experience or intelligence required
86139,"what do i have in common with cow pies? xxx the older we get, the easier for you to pick us up!"
86142,picked up 2 new pillows and dishwasher at the flee market  winner winner chicken dinner
86143,how!? can i get dat percap?
86145,"what if i told you  my ancestors came here after 500,000 soldiers died to end slavery and i'm not paying one damn red cent"
86159,"Sure, here is the text extracted from the image:  ``` suicide hotline, how may I help you today sir? I'm feeling suicidal Great can you fly a plane? ```"
86170,how to keep the thefts out
86172,when the school shooter finally leaves and the hottest girl in class is laying dead on the floor  it's free real estate
86173,when i said i wanted a little pussy this is not really what i had in mind..
86175,when you go see your family because of the barbecue
86179,happy fucking birthday  now let's party
86193,these women have access to top secret classified information let that sink in
86194,"to my followers who are in my notifications regularly  i see you, and you're awesome"
86195,"The text in the image says:  ""rolled up and rolling with the gang like"""
86201,any drugs or alcohol?  no thanks i'm already fucking wasted
86203,just waterin' the dirt
86205,"so, 2 gay guys walk into a bar and pick up a tranny"
86207,ultimate cuddle buddy give lots of pets and treats
86215,just going out for groceries
86217,mississippi wind chime
86231,never be afraid to be yourself
86237,when a new hire tries to tell you how to do your job  who the fuck is you?
86249,i love to butt fuck goats
86250,the only time you can hang out with 2 dirty hookers and a tranny
86251,i'm not a criminal i'm an undocumented felon
86253,"think of how stupid the average person is, and realize half of them are stupider than that."
86254,everybody was  kung fu fighting
86257,we're glad you're home the russians pooped in the hallway!
86271,marriage is simple  your wife does whatever she wants and you do whatever she wants
86273,"open carry  when you're too much of a coward to enlist, yet you want to intimidate people by playing army"
86293,"whatcha thinking about? wind speed and direction, humidity, distance, drop rate"
86307,"The text in the image reads:  ""I hate everything about America. So I am going to move there to bring it Sharia law The real reason for most Muslim immigration"""
86314,"hurry up son, the owner is coming"
86325,nothing beats a cut of coffee in the morning
86329,"The text in the image is:  - ""muslim"" - ""49 people were killed at christchurch"" - ""mosques muslim"" - ""49 people were killed at christchurch"""
86351,"robert mugabe:"" it's better for a man to be stingy with his money  because he hustled it...... than for a woman to deny you a hole that she didn't even drill.."""
86354,The text in the image is:  officer down
86357,apparently not erdogan
86372,well it's obvious that Robert Mueller is a Russian
86391,send me location
86394,had secret door before it was cool
86401,out on duty
86413,happy hump day!  almost there..
86417,"The text in the image reads:  ""I could have killed all of them. but I let some of them survive so you know why I killed them."""
86425,"The text in the image says:  ""islam is the religious of love and peace"""
86431,from no child left behind  to no child left alive
86437,post your most offensive memes  winner gets a 30 day vacation who dares win?
86451,"The text in the image reads:  ""I'm here to drink whiskey and kill terrorists and brother I'm all out of whiskey!"""
86452,pokes holes in 'friends' condoms mom gets pregnant
86453,"The text in the image reads:  ""islam is 1400 years old terrorism started about 50 years ago. after the west started invading middle eastern countries if you're looking for the root cause, here it is"""
86457,i wish you never existed. Happy Birthday
86479,i suppose a sandwich is out of the question?
86491,you are not wanted! you are a mental deficient!
86504,free dishwasher missing parts
86509,"The text in the image reads:  ""men are pigs some just oink louder than others"""
86512,it's your birthday  i'm controlling my excitement
86514,dey call me wong sum ting wong
86529,when your dad comes home from a suicide bombing
86530,influence elections? haha that's a hoax
86540,im going trans hunting
86543,"what's burning? "" """
86593,farming simulator 17
86594,wait for it..
86597,a group of baboons is called a congress  it's all clear to me now
86701,"The text in the image reads:  - ""muslims in 2001"" - ""muslim in congress 2019"""
86705,cop: this dog tells me you're on drugs.  citizen: i'm on drugs? you you'r re the one talking to a dog!
86713,i fuck goats allah is great!
86714,when you turn on the light  and realize you have been fisting the wrong hole
86725,designed for maximum concentration
86730,"i know you shouldn't laugh at 9/11 jokes  but their just, plane hilarious"
86741,"i like big girls because, no matter where you grab them  it feels like titties..."
86750,trump: muslims should wear special id badges  great idea
86751,and just like that..  i'm into hiking
86753,when your white friends invite you to dinner and tell you to bring whatever you want
86795,people report my shit  i produce more shit
86907,i came to fingerpaint and fuck and im all out of poop
86910,this is what happens when white people lose white privilege
86912,they say a woman's work is never done  maybe that's why they get paid less
86914,no pity sex? i am going to shoot an unarmed black citizen
86917,i was craving five guys before it was a restaurant
86925,perfect girls don't exi-
86934,that moment in history  when bill clinton decided to rip those poor mexican kids from their momma's arms
86947,you'd be angry too if you just found out your goat was cheating on you
86954,fucks a goat fucks a goat
86970,people often forget that she was an olympian
86974,proud to exercise my beliefs
87013,why test drugs on intelligent animals  when we have plenty of vegetables to spare?
87016,finally synthetic watermelon
87023,please in the name of the lord let us all pray for jackson's safety.  most black gay men in america will get hiv says cdc
87024,how you show up for the pta meeting  when you know your kid has been a little shit
87031,you funny mother fucker you!!
87034,you don't need a parachute to go skydivinging twice  you need a parachute to go skydivinging twice
87039,this makes me puke send all of them back home
87043,we don't want affordable health care!  we demand tax cuts for billionaires!
87049,pauline hanson warns: obey our our rules our rules or  go back where  you came from!
87052,migrants in paris migrnts in sweden liberals in america
87053,"The text in the image is ""@ unhumanrights""."
87054,"The text in the image is:  ""mom won't let me use the oven with my jewish friends"""
87059,"The text in the image says:  ""discriminate and say no to promotion of homosexual and lgbt ways of life to our children"""
87063,when veterans start  talking shit
87065,once a year women go completely crazy for about 365 days
87094,vince foster going to tesitfy against her  suddenly kills himself
87096,suddenly mexico wants to talk about immigration  i'm so grateful we have a tough president
87120,"The text in the image reads:  ""islam's trojan horse  the only truth obama has told to america  ""I will stand with the Muslims should the political winds shift in an ugly direction."" - barack hussein obama  the reason obama to support america"""
87125,"what is that wonderful smell? it smells like…. caramel! oh, today we burnt the diabetics"
87126,"navy, accelerate your life"
87130,finally finding the right tutorial you need  indian accent
87140,what's worse than a female driver?
87146,these women choose how they want to dress  so do these women
87149,"The text in the image is:  - ""follow my allah or he kill you"" - ""moderate muslim"" - ""follow my allah or i kill you!"" - ""radical muslim"""
87160,when you love going for a ride in the shopping cart at walmart
87165,digging up something to do is hard  guess necrophilia isn't for everyone
87169,albanians talking photo with a porn star
87190,hey mom  the goats asshole is inside out. what do?
87196,let's shake hands and forget about that colonialism stuff
87203,"The text in the image says:  ""domestic violence should never be tolerated"""
87209,chocolate melts at 86*
87215,when someone starts telling you a story  and you already know they're full of shit.
87219,behind every screaming goat  is a muslim with his pants down
87230,"since 1980  324,000 thousand black people have been murdered by other black people  that's more then the soldiers who were killed in the Iraq war, Korean war and Vietnam combined. Now do you see a problem?"
87234,trump's transgender military ban is the best thing ever share if you agree
87235,stupid neighbours woke me up
87239,just try and keep me bannned  nigger
87241,when you have to stand very still bc there's an active shooter
87246,give it back tyrone... i know you took it
87251,"The text in the image says:  ""I love apes they are both ugly and cute"""
87253,all muslims are a danger to us citizens! except the rich ones of course
87260,"i love you, couch. you understand me"
87261,how many nails are there in a lesbian's coffin? none. it's all tongue and groove
87263,The text in the image is:  - trump - the messiah of white trash racists
87290,friends tired of your politics?  here is a picture of a kitten you can share
87296,"hates europeans, christians, buddhists, atheists, gays, dogs, ham, wine, beer, your civilization, your culture, your traditions, your country, and you...  complains about ""islamophobia"""
87304,"ah, i think may have found the problem  you appear to be a f* male"
87309,"""what part of ""i didn't find shit"" do you libtards not understand? """
87315,that look when you just sucked 3 dicks  for an 8 ball of baking soda
87324,almost hoodie and bonfire weather
87326,The text in the image reads:  - muslim - porn star
87340,cleaned up my friends list  before it was cool
87341,like if you had one of these only the 1840's kids will remember
87345,if black lives matter so much  why dont their fathers want to be a part of it
87351,when you realize you left the stove on at home
87352,if you don't sin... ..jesus died for nothing
87364,she probably have asked a wrong question
87365,mexicans road trip
87390,"The text in the image is:  ""when you so savage you roast a whole race"""
87391,i loved my piggy from the first day
87392,before he was a 'pow' he killed 120+ us crewmen unseal his records  john mccain: american fraud  uss forrestal fire july 29 1967 research it google & you tube
87401,The text in the image reads:  brett kavanaugh grabbed my penis
87403,"my buddy was telling me he cries during sex. i was like, you fuckin bitch.  then i realized he's in prison"
87406,"""democrats have a difficult time connecting with voters because of how smart we are... because we know so much.""  ~ sen. mazie hirono (d hi"
87409,i'm going trans hunting
87412,the military finally sent this man back to his family.
87413,refuses to do it doggy style because she doesn't want to have puppies
87416,i was going to make a joke about us but they always blow up in your face
87420,hitler eating dinner
87425,claim your free maga hat here great news! my iq tests came back negative
87426,playing 'guess who' in 2018  is your character a man or a woman?  keep guessing you transphobic bigot... there are 59734 genders
87429,how do chinese people name their babies? they throw them down the stairs and see what noise they make
87430,the i'm not black but my kids will be face
87436,and that was the last nativity play my son was invited to take part in
87451,"The text in the image reads:  - ""gallows"" - ""pure evil"" - ""traitors"" - ""nobody escapes this. nobody"" - ""america for sale"" ""down she goes"" - ""these people are sick"" - ""bring back the gallows!"" - ""she never thought she would lose. until she did"""
87453,when you're hiding from a shooter in your school and the foreign exchange student keeps on crying  american students: first time?
87461,ford owners be like.. cash me ousside walkin' cause my ford's broke agin how bow dah?! lol~camo kid~
87501,how to prepare the dog for the family event  american  asiants
87504,white girls stepped their game up
87510,similar to sharks  because all the great ones are white
87513,your hate makes us stronger
87519,"""never forget"" -you said..  i am the proof you have forgotten"
87520,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!!"
87521,did someone say starbucks!?!
87523,suicide bombers will strap a bomb vest around their waist
87526,there use to be a pet shelter here
87530,hey kids for a good time dial  #666-hotdawg
87532,not the shower we deserved but the shower we needed
87539,when muhammad goes in dry
87541,r.i.p to all the black soldiers that died  fighting for a country that never fought for them
87543,what if i told you  the on-ramp is designed for you to reach the same speed as traffic before merging
87564,"The text in the image is:  ""72 dead in syrian chemical attack ha... rookie numbers"""
87592,"ernie exclaims loudly ""allāhu akbar!"" as bert banks towards the city's airspace"
87594,"what do i have in common with cow pies? the older we get, the easier for you to pick us up!"
87596,if you play your cards right you can skip prison
87604,The text in the image reads:  - things white people do - fuck their family members - steal from blacks - smoke meth - suck at sports - lie about being racist
87610,i only wear silk panties cotton ones remind me of slavery
87615,when you try out ancestry.com and find out you're related to hitler...  i will finish what you started
87619,tap and say amen!  if jesus has  blessed you today
87620,when muslim nibbas see a extra ticc goat in the neighborhood
87621,"today in the news more ""peaceful terrorists"" blowing up shit"
87625,her: stop it! i'm trying to put a load in the dishwasher.  him: yeah... me too!
87634,im long and strong and down to get my groove thing on
87639,Here is the text extracted from the image:  - What can happen if you - eat wheaties for 38 years
87645,"The text in the image is:  - ""how uncivilized"" - ""typical nigger"""
87649,a group of dogs
87691,"before you start praying with me remember you should always say:  ""In the name of Allah"""
87692,find differences
87693,when your goat tells you  she ain't on the pill
87695,"dark humor is like him "" it never gets old"
87902,you're never lonely at farmersownme
87903,when she on top  & you trynna catch a titty
87905,hello....abdulla  i'm pregnant
87913,The text in the image reads:  - When you want to enter Islam - When you want to leave Islam
87914,when you're 15 and you're just now learning how to ride a bike
87923,there's a 50% chance this phone is stolen
87924,"The text in the image says ""gods chosen terrorists."""
87925,feeling cute lol might rs 67 camaro  ca-mare-ohhhhhhhhh
87934,what women think they'll do when the economy collapses  VS  what they'll actually do
87936,sandwich law: no sandwich is complete without bacon
87946,large big mac no ice
87953,who said i couldn't do it?
87956,"brother....  a day without a blast, a day wasted  zakir naik"
89014,don't push someone away  and expect them to still be there when you're ready.
89025,is that guy fucking a goat god dammit carl...he is
89026,"are race are equal: red, back, yellow, and white"
89034,transwoman yelling at me about the meme i made  me wondering what this dude's problem is
89035,"trapping in my day, was called slavery"
89042,The text in the image is:  - white people doing weird shit - black people being criminals - stereotypes - they exist for a reason
89043,The text in the image is:  - look! - a beautiful muslim woman
89056,"The text in the image reads:  ""mark zuckerberg marries an asian who else is capable of counting all his money?"""
89061,you find it offensive i find it funny..  that's why i'm happier than you
89063,you boys every played hot potato
89067,mohammed?! it's aisha  can you stop fucking the donkey for a minute? allah wants to talk to you!
89071,they don't wash their ass with water and they eat their daughters' ass
89072,white cop kills black man  black man kills black man
89073,the guy above me  fingers his cat
89076,women can wear what they want  you dont have the right to  ban the burka its basic democracy
89102,my aunt gonna make you white devils pay for her grandmother owning slaves
89105,flight attendant: *yawns* deaf passengers:
89106,stand tall. stand proud.
89107,leave that one alone bill  he's my weed man
89123,"The text in the image says ""sea monkeys."""
89126,how to talk to muslim people: Wrong Correct
89136,this was fake news a lot of people don't realise it.  please do your research
89137,what do you call a group of inspectors  your chain of command fears?  the orse-men of the apocalypse
89140,burning things that don't mean anything to you
89142,president trump: keeping bitter old lesbian hags out of the white house since 2016
89146,look at all the latinos in our zoo  I really don't care. do u? not even a little
89152,"when somebody ask's a jew why they are jewish...  ""I think of myself as above the average person """
89153,everyone talking about protecting minority rights needs to remember  there is no smaller minority than the individual
89154,leave your child or pet in a car on a hot day  we'll open the window for you
89156,"The text in the image says:  ""askeded my middle eastern coworker if he was going to blow something up this week"""
89160,"The text in the image says:  ""live your life every moment"""
89162,"""it's time for us to impeach this president"" ilhan omar  should president trump be impeached?"
89165,what if i change my gender so i become the victim  and not the rapist
89170,The text in the image reads:  - canadian border jumper - detained by american patriot
89206,what's wrong with your skin? why is it like that? oh you're black? that's pretty cringe
89236,looks like it's time to clean this place up
89245,these cute head tilts
89250,"The text in the image says:  ""when you start burning calories instead of people"""
89251,"The text in the image is:  ""Sorry I'm late. Having tranny problems"""
89263,my ex looks so peaceful when he sleeps
89264,"The text in the image reads:  ""elmo laughs as he shows the trannys he chromosome you need to be able to call yourself a man"""
89267,dishwasher is broken? then wash it by hand
89275,"The text in the image reads:  ""please give me more white nessa fanarts i can't cum to nigger"""
89302,damn son where'd you find this its ok baby im vice lord you do know know im a tranny right
89306,"The text in the image says:  ""trump before he was a born again christian"""
89307,jihad militants wear explosive belts during news
89314,come here you big cup of beautiful coffee and lie to me about how much we are going to get done today.
89320,up early to get a head start on exposinging the fuckery.
89324,"""las cosas mas gratis"" (in case you missed the debate....) free stuff!  more free stuff!  even more free stuff!"
89325,singlehandedly puttingting an end to dumb blonde jokes
89326,happy birthday  michael j fox
89342,those protestants  up to no good as usual
89350,are u a wizard?
89356,will you hurry up and u chocolatey little fucking starvi
89360,anyone else hate how hard these spot the difference pictures are getting
89362,has extra chromosome probably stole it
89367,"mr. president, epstein is still alive"
89372,2 more sleeps  until hunbashing
89375,"""we demand our city be made a sanctuary city for illegals!""  ""they are trying to send illegals to our sanctuary city!!!"
89406,when white people learn that fish swim in schools
89407,puts on sunblock doesn't protect from harmful rays
89412,does anyone know where i can get a rag? there's 49 of them on the floor in a mosque
89417,don't text me i'm in a meeting
89421,"say ""no"" to pride month! it's not only the proper Christian stance, but the Christian's duty  ""...God resisteth the proud..."" 1 Peter 5:5"
89423,saddle up motherfuckers  it's time to play cowboys
89425,hello chocolate paradise princess  i'm albert
89430,when you know you don't have to jackoff tonight
89432,hm.. it appears you're a cracker
89436,when your nails are on point
89437,an expensive gas bill? i did nazi that coming
89450,The text in the image is:  - nice tes content - nigger
89461,"The text in the image reads:  ""women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!"""
89465,like if you see the issue. don't give it away can you see it?
89471,sometimes i feel ugly but then i think of my sister and get over it
89475,when you're not fit but you know you're still majestic af
89503,"are my sins forgiven now, father?"
89504,retarded all stars retarded team of the week
89507,you're telling me i can't bring peanut butter to school  but you can bring measles??
89512,united we stand. divided we fall
89517,active shooter at a walmart in tx targeting only hispanics. armed white people
89521,heeeeaad shoulders wheel and frame wheel and frame
89523,"defender of all things white, i'm ed  supercoon"
89526,you sent out so much smoke Beko 4 More red indians came to make peace
89527,no one could have  ever predicted 9/11
89532,how to remember kid in hot car  keep 2nd road beer with them!
89534,our forever first wookie
89536,so many lives lost because of this man
89540,they've started pouring the foundation  for the obama library in chicago
89541,this is the world if transgenderism and homosexuality never existed
89542,enjoyinging a warm cup on a cold day
89543,when you found your wife  is cheating on you  ya allah
89561,the worst part about being both black and jewish?  you have to sit in the back of the oven
89567,circa 1860  a slave master whips a slave whose hands and legs are bound
89571,"don't defile the lineage given to you by your forefathers do what's right, keep it white"
89573,you!  out of the gene pool now
89574,i'm cute
89602,bring me another smurf
89603,when you've had a long day but you need to but geroceries
89607,running chocolate
89610,elon musk presents infinite energy source
89612,what's the difference between you and a pizza? a pizza taste better
89613,what can i say.. i swear like a sailor  and say please and thank you like a saint. i'm complicated
89615,these people have to walk 20 miles a day for fresh water.  then why don't they move closer to the fucking water?
89617,horrifying photo from nuclear bomb
89621,if she wears this out in public  she is on section 8 and she steals
89632,hands up all racists who support white genocide
89634,"before you go around launching lawsuits  let me remind you of the surveillance photos we have of you, remember that  a tranny crack whore doing lines off your dick"
89640,when your girlfriend buys a dishwasher  this is getting out of hand. now there are two of them!
89642,i treat them like java treats its generic parameters at run time as objects
89675,if y'all only knew it be the baddest one on that shit  cocaine users  weed users
89723,when you mighta been-born just plain white trash but fancy is your name
89726,newl y releaseded pictures of life after the green new deal
89732,reminder: every refugee we let in and give social housing to  means one extra homeless new zealander
89740,africa 100 years ago  africa today + aids
89741,yes sir..!  that's a cock
89743,who says we have to be a specific color in order to do something we like
89745,"when cops see an unarmed black youth:  ""I want every gun we have to fire on that man."""
89750,jamal!  im pregnant!!!
89754,"The text in the image reads:  ""hiroshima 1945 2016 detroit 1945 2016  moral of the story... it's easier to come back from a nuclear bomb than 5 decades of big government policies"""
89756,and this is where i keep my genetics
89761,a short history of U.S. presidents
89762,that blackeneded chicken was so dry it reminded me of your mother
89764,we had a major crisis
90125,message from the other side tell the muslims there's no 72 virgins left
90126,when you have to hold her like this at night because she steals
90127,2015 ford promotion  free aaa membership
90128,"what if i told you  trump isn't the problem, nor his supporters it's your education system, news media, and american propaganda that is the problem"
90136,that shit's gayer than sticking your dick in an exhaust pipe
90138,they told me to clean my weapons  so I washed my hands
90143,"to see better, asians sometime switch to fullscreen veiw"
90145,when the democrats investigate trump for over 2 years  and the only thing they uncover is their own crimes
90146,all races are equal
90148,me sitting at work  thinking about what i'm going to eat for lunch
90162,these people are the pugs of humans
90165,it didn't happen because of the actions of one man  it happened because of people who were 'just doing their jobs'
90175,"The text in the image says ""sea monkeys."""
90178,now is the winter of our discontent made glorious summer by this hump day
90183,my first act?  getting rid of the smell he brought to the house
90186,white trash  you are doing it right
90214,stop crying that was only one finger
90236,voila! fresh batch of baked goods!
90243,"The text in the image is:  - best gamer ever - 6 million kills, 1 death"
90247,The text in the image is:  long time no see nigger
90251,when you remebered where you left your keys
90256,"whenever you feel stupid, remember there are people who throw stones at a wall!  aiming for an invisible devil, told by an invisible god for an invisible heaven!"
90257,my ability is stronger than my disability
90263,something went... 1947 2017 terribly wrong
90267,I've been driving this baby for years the mileage isn't great but still gets the job done
90274,laughs in [majority of u.s crime ratel
90278,when your fifth wife  eats grass from another guys hand
90285,when your friend looks at you after the acid drops
90286,cereal in the bowl first or milk in the bowl first it really be like that
